check_key,area,region,attributed_boss,nearest_grace_flag,nearest_grace_name,grace_dist_u,within_cap,tier,field_dist_u
"100000,0:0010007240::",stormveil,,Godrick the Grafted,100005,Rampart Tower,66,1,1legacy,
"100000,0:0010007250::",stormveil,,Godrick the Grafted,100005,Rampart Tower,52,1,1legacy,
"100000,0:0010007260::",stormveil,,Godrick the Grafted,100005,Rampart Tower,20,1,1legacy,
"100000,0:0010007270::",stormveil,,Godrick the Grafted,100005,Rampart Tower,43,1,1legacy,
"100000,0:0010007280::",stormveil,,Godrick the Grafted,100005,Rampart Tower,34,1,1legacy,
"100000,0:0010007290::",stormveil,,Godrick the Grafted,100005,Rampart Tower,15,1,1legacy,
"100000,0:0010007295::",stormveil,,Godrick the Grafted,100005,Rampart Tower,129,1,1legacy,
"100000,0:0010007300::",stormveil,,Godrick the Grafted,100005,Rampart Tower,123,1,1legacy,
"100000,0:0010007310::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,47,1,1legacy,
"100000,0:0010007320::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,63,1,1legacy,
"100000,0:0010007330::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,41,1,1legacy,
"100000,0:0010007340::",stormveil,,Godrick the Grafted,100005,Rampart Tower,79,1,1legacy,
"100000,0:0010007350::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,47,1,1legacy,
"100000,0:0010007360::",stormveil,,Godrick the Grafted,100005,Rampart Tower,42,1,1legacy,
"100000,0:0010007370::",stormveil,,Godrick the Grafted,100005,Rampart Tower,72,1,1legacy,
"100000,0:0010007380::",stormveil,,Godrick the Grafted,100005,Rampart Tower,93,1,1legacy,
"100000,0:0010007390::",stormveil,,Godrick the Grafted,100005,Rampart Tower,69,1,1legacy,
"100000,0:0010007400::",stormveil,,Godrick the Grafted,100005,Rampart Tower,68,1,1legacy,
"100000,0:0010007410::",stormveil,,Godrick the Grafted,100005,Rampart Tower,31,1,1legacy,
"100000,0:0010007430::",stormveil,,Godrick the Grafted,100005,Rampart Tower,70,1,1legacy,
"100000,0:0010007440::",stormveil,,Godrick the Grafted,100005,Rampart Tower,67,1,1legacy,
"100000,0:0010007450::",stormveil,,Godrick the Grafted,100005,Rampart Tower,68,1,1legacy,
"100000,0:0010007452::",stormveil,,Godrick the Grafted,100005,Rampart Tower,68,1,1legacy,
"100000,0:0010007460::",stormveil,,Godrick the Grafted,100005,Rampart Tower,64,1,1legacy,
"100000,0:0010007470::",stormveil,,Godrick the Grafted,100005,Rampart Tower,36,1,1legacy,
"100000,0:0010007500::",stormveil_start,,Godrick the Grafted,100005,Rampart Tower,65,1,1legacy,
"100000,0:0010007510::",stormveil,,Godrick the Grafted,100004,Stormveil Cliffside,52,1,1legacy,
"100000,0:0010007520::",stormveil,,Godrick the Grafted,100003,Gateside Chamber,18,1,1legacy,
"100000,0:0010007530::",stormveil,,Godrick the Grafted,100003,Gateside Chamber,21,1,1legacy,
"100000,0:0010007540::",stormveil,,Godrick the Grafted,100003,Gateside Chamber,19,1,1legacy,
"100000,0:0010007550::",stormveil,,Godrick the Grafted,341000,Limgrave Tower Bridge,91,1,1legacy,
"100000,0:0010007560::",stormveil,,Godrick the Grafted,100003,Gateside Chamber,14,1,1legacy,
"100000,0:0010007570::",stormveil,,Godrick the Grafted,100005,Rampart Tower,87,1,1legacy,
"100000,0:0010007580::",stormveil,,Godrick the Grafted,100003,Gateside Chamber,6,1,1legacy,
"100000,0:0010007590::",stormveil,,Godrick the Grafted,100003,Gateside Chamber,76,1,1legacy,
"100000,0:0010007600::",stormveil,,Godrick the Grafted,100004,Stormveil Cliffside,78,1,1legacy,
"100000,0:0010007610::",stormveil,,Godrick the Grafted,100005,Rampart Tower,60,1,1legacy,
"100000,0:0010007620::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,72,1,1legacy,
"100000,0:0010007630::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,40,1,1legacy,
"100000,0:0010007640::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,14,1,1legacy,
"100000,0:0010007650::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,78,1,1legacy,
"100000,0:0010007660::",stormveil,,Godrick the Grafted,100005,Rampart Tower,94,1,1legacy,
"100000,0:0010007670::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,75,1,1legacy,
"100000,0:0010007680::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,48,1,1legacy,
"100000,0:0010007690::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,76,1,1legacy,
"100000,0:0010007700::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,69,1,1legacy,
"100000,0:0010007710::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,23,1,1legacy,
"100000,0:0010007720::",stormveil,,Godrick the Grafted,100007,Secluded Cell,81,1,1legacy,
"100000,0:0010007730::",stormveil,,Godrick the Grafted,100007,Secluded Cell,94,1,1legacy,
"100000,0:0010007740::",stormveil,,Godrick the Grafted,100007,Secluded Cell,70,1,1legacy,
"100000,0:0010007750::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,86,1,1legacy,
"100000,0:0010007760::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,49,1,1legacy,
"100000,0:0010007780::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,44,1,1legacy,
"100000,0:0010007790::",stormveil,,Godrick the Grafted,100007,Secluded Cell,32,1,1legacy,
"100000,0:0010007800::",stormveil,,Godrick the Grafted,100007,Secluded Cell,51,1,1legacy,
"100000,0:0010007810::",stormveil,,Godrick the Grafted,100007,Secluded Cell,66,1,1legacy,
"100000,0:0010007820::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,37,1,1legacy,
"100000,0:0010007830::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,35,1,1legacy,
"100000,0:0010007840::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,57,1,1legacy,
"100000,0:0010007850::",stormveil_throne,,Godrick the Grafted,62394000,Lake-Facing Cliffs,83,1,1legacy,
"100000,0:0010007860::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,33,1,1legacy,
"100000,0:0010007870::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,29,1,1legacy,
"100000,0:0010007880::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,50,1,1legacy,
"100000,0:0010007890::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,47,1,1legacy,
"100000,0:0010007900::",stormveil,,Godrick the Grafted,100006,Liftside Chamber,72,1,1legacy,
"100000,0:0010007910::",stormveil,,Godrick the Grafted,100005,Rampart Tower,95,1,1legacy,
"100000,0:0010007920::",stormveil,,Godrick the Grafted,100005,Rampart Tower,92,1,1legacy,
"100000,0:0010007930::",stormveil,,Godrick the Grafted,100005,Rampart Tower,90,1,1legacy,
"100000,0:0010007940::",stormveil,,Godrick the Grafted,100005,Rampart Tower,88,1,1legacy,
"100000,0:0010007950::",stormveil,,Godrick the Grafted,100005,Rampart Tower,112,1,1legacy,
"100000,0:0010007960::",stormveil,,Godrick the Grafted,100005,Rampart Tower,64,1,1legacy,
"100000,0:0010007965::",stormveil,,Godrick the Grafted,100005,Rampart Tower,84,1,1legacy,
"100000,0:0010007970::",stormveil,,Godrick the Grafted,100005,Rampart Tower,74,1,1legacy,
"100000,0:0010007975::",stormveil_start,,Godrick the Grafted,100005,Rampart Tower,53,1,1legacy,
"100000,0:0010007980::",stormveil,,Godrick the Grafted,100005,Rampart Tower,59,1,1legacy,
"100000,0:0010007990::",stormveil,,Godrick the Grafted,100005,Rampart Tower,81,1,1legacy,
"100100,0:0010017010::",chapel,Gravesite Plain,[capstone] Messmer,100005,Rampart Tower,303,0,4capstone,
"100100,0:0010017900::",chapel,Gravesite Plain,[capstone] Messmer,100005,Rampart Tower,307,0,4capstone,
"110000,0:0011007000::",leyndell,,"Morgott, the Omen King",110502,East Capital Rampart,85,1,1legacy,
"110000,0:0011007005::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",34,1,1legacy,
"110000,0:0011007010::",leyndell,,"Morgott, the Omen King",110502,East Capital Rampart,93,1,1legacy,
"110000,0:0011007015::",leyndell_throne,,"Morgott, the Omen King",110501,Erdtree Sanctuary,44,1,1legacy,
"110000,0:0011007020::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,47,1,1legacy,
"110000,0:0011007025::",leyndell_throne,,"Morgott, the Omen King",110501,Erdtree Sanctuary,43,1,1legacy,
"110000,0:0011007030::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,77,1,1legacy,
"110000,0:0011007035::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,7,1,1legacy,
"110000,0:0011007040::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,122,1,1legacy,
"110000,0:0011007045::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,8,1,1legacy,
"110000,0:0011007050::",leyndell,,"Morgott, the Omen King",110504,Queen's Bedchamber,107,1,1legacy,
"110000,0:0011007055::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",55,1,1legacy,
"110000,0:0011007060::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",102,1,1legacy,
"110000,0:0011007065::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",39,1,1legacy,
"110000,0:0011007070::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,54,1,1legacy,
"110000,0:0011007075::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",67,1,1legacy,
"110000,0:0011007080::",leyndell,,"Morgott, the Omen King",110504,Queen's Bedchamber,104,1,1legacy,
"110000,0:0011007085::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,22,1,1legacy,
"110000,0:0011007090::",leyndell,,"Morgott, the Omen King",110504,Queen's Bedchamber,115,1,1legacy,
"110000,0:0011007095::",leyndell,,"Morgott, the Omen King",350001,Underground Roadside,52,1,1legacy,
"110000,0:0011007100::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,79,1,1legacy,
"110000,0:0011007105::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",16,1,1legacy,
"110000,0:0011007110::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",111,1,1legacy,
"110000,0:0011007115::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,23,1,1legacy,
"110000,0:0011007120::",leyndell,,"Morgott, the Omen King",350001,Underground Roadside,104,1,1legacy,
"110000,0:0011007125::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",54,1,1legacy,
"110000,0:0011007135::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,56,1,1legacy,
"110000,0:0011007140::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",86,1,1legacy,
"110000,0:0011007145::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",65,1,1legacy,
"110000,0:0011007150::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,36,1,1legacy,
"110000,0:0011007155::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,69,1,1legacy,
"110000,0:0011007160::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,37,1,1legacy,
"110000,0:0011007165::",leyndell,,"Morgott, the Omen King",110504,Queen's Bedchamber,98,1,1legacy,
"110000,0:0011007170::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,28,1,1legacy,
"110000,0:0011007175::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,90,1,1legacy,
"110000,0:0011007180::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,74,1,1legacy,
"110000,0:0011007185::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,76,1,1legacy,
"110000,0:0011007190::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,46,1,1legacy,
"110000,0:0011007200::",leyndell,,"Morgott, the Omen King",110504,Queen's Bedchamber,99,1,1legacy,
"110000,0:0011007205::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,43,1,1legacy,
"110000,0:0011007210::",leyndell,,"Morgott, the Omen King",110504,Queen's Bedchamber,96,1,1legacy,
"110000,0:0011007215::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,76,1,1legacy,
"110000,0:0011007220::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,101,1,1legacy,
"110000,0:0011007225::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,29,1,1legacy,
"110000,0:0011007230::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,75,1,1legacy,
"110000,0:0011007235::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,28,1,1legacy,
"110000,0:0011007240::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,65,1,1legacy,
"110000,0:0011007245::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,21,1,1legacy,
"110000,0:0011007250::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,67,1,1legacy,
"110000,0:0011007260::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,85,1,1legacy,
"110000,0:0011007270::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,47,1,1legacy,
"110000,0:0011007280::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",41,1,1legacy,
"110000,0:0011007290::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",64,1,1legacy,
"110000,0:0011007300::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,107,1,1legacy,
"110000,0:0011007310::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",77,1,1legacy,
"110000,0:0011007320::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",107,1,1legacy,
"110000,0:0011007330::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",61,1,1legacy,
"110000,0:0011007340::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",107,1,1legacy,
"110000,0:0011007350::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,27,1,1legacy,
"110000,0:0011007360::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",68,1,1legacy,
"110000,0:0011007370::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",78,1,1legacy,
"110000,0:0011007380::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",65,1,1legacy,
"110000,0:0011007390::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",84,1,1legacy,
"110000,0:0011007400::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,81,1,1legacy,
"110000,0:0011007410::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,125,1,1legacy,
"110000,0:0011007420::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,127,1,1legacy,
"110000,0:0011007430::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,83,1,1legacy,
"110000,0:0011007440::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,100,1,1legacy,
"110000,0:0011007450::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,136,1,1legacy,
"110000,0:0011007460::",leyndell,,"Morgott, the Omen King",110002,East Capital Rampart,160,1,1legacy,
"110000,0:0011007480::",leyndell,,"Morgott, the Omen King",350001,Underground Roadside,39,1,1legacy,
"110000,0:0011007490::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,29,1,1legacy,
"110000,0:0011007500::",leyndell,,"Morgott, the Omen King",110503,"Leyndell, Capital of Ash",42,1,1legacy,
"110000,0:0011007510::",leyndell,,"Morgott, the Omen King",350001,Underground Roadside,37,1,1legacy,
"110000,0:0011007520::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,71,1,1legacy,
"110000,0:0011007530::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,84,1,1legacy,
"110000,0:0011007540::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,18,1,1legacy,
"110000,0:0011007550::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,45,1,1legacy,
"110000,0:0011007570::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,55,1,1legacy,
"110000,0:0011007580::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,70,1,1legacy,
"110000,0:0011007590::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,98,1,1legacy,
"110000,0:0011007600::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,18,1,1legacy,
"110000,0:0011007610::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,110,1,1legacy,
"110000,0:0011007620::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,69,1,1legacy,
"110000,0:0011007630::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,58,1,1legacy,
"110000,0:0011007640::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,55,1,1legacy,
"110000,0:0011007650::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,26,1,1legacy,
"110000,0:0011007660::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,75,1,1legacy,
"110000,0:0011007670::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,40,1,1legacy,
"110000,0:0011007680::",leyndell,,"Morgott, the Omen King",110004,Avenue Balcony,111,1,1legacy,
"110000,0:0011007690::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",50,1,1legacy,
"110000,0:0011007700::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",33,1,1legacy,
"110000,0:0011007710::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,65,1,1legacy,
"110000,0:0011007720::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",57,1,1legacy,
"110000,0:0011007730::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,102,1,1legacy,
"110000,0:0011007740::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",13,1,1legacy,
"110000,0:0011007750::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,84,1,1legacy,
"110000,0:0011007760::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",34,1,1legacy,
"110000,0:0011007770::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,50,1,1legacy,
"110000,0:0011007780::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",47,1,1legacy,
"110000,0:0011007790::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",42,1,1legacy,
"110000,0:0011007800::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",57,1,1legacy,
"110000,0:0011007810::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,93,1,1legacy,
"110000,0:0011007820::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,34,1,1legacy,
"110000,0:0011007830::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,15,1,1legacy,
"110000,0:0011007840::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,46,1,1legacy,
"110000,0:0011007850::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",48,1,1legacy,
"110000,0:0011007860::",leyndell,,"Morgott, the Omen King",110501,Erdtree Sanctuary,153,1,1legacy,
"110000,0:0011007870::",leyndell,,"Morgott, the Omen King",110009,Divine Bridge,128,1,1legacy,
"110000,0:0011007880::",leyndell,,"Morgott, the Omen King",110501,Erdtree Sanctuary,172,0,1legacy,
"110000,0:0011007890::",leyndell,,"Morgott, the Omen King",110501,Erdtree Sanctuary,58,1,1legacy,
"110000,0:0011007900::",leyndell,,"Morgott, the Omen King",110005,West Capital Rampart,111,1,1legacy,
"110000,0:0011007910::",leyndell,,"Morgott, the Omen King",110501,Erdtree Sanctuary,15,1,1legacy,
"110000,0:0011007920::",leyndell_throne,,"Morgott, the Omen King",110501,Erdtree Sanctuary,41,1,1legacy,
"110000,0:0011007930::",leyndell_throne,,"Morgott, the Omen King",110001,Erdtree Sanctuary,61,1,1legacy,
"110000,0:0011007940::",leyndell_throne,,"Morgott, the Omen King",110501,Erdtree Sanctuary,83,1,1legacy,
"110000,0:0011007950::",leyndell,,"Morgott, the Omen King",110003,Lower Capital Church,76,1,1legacy,
"110000,0:0011007970::",leyndell,,"Morgott, the Omen King",110008,"Fortified Manor, First Floor",70,1,1legacy,
