check_id	category	region	item_name	flag	map_id	review_status	external_family_count	external_families	next_evidence
7770767	unique_field_pickup	Mt. Gelmir	Ash of War: Through and Through	540334	m60_36_54	remaining_unreviewed	0		first_independent_identity_region_source
7770622	unique_field_pickup	Mt. Gelmir	Azur's Glintstone Crown	400441	m60_37_53	remaining_unreviewed	0		first_independent_identity_region_source
7900053	unique_field_pickup	Mt. Gelmir	Azur's Glintstone Robe	400441	m60_37_53	remaining_unreviewed	0		first_independent_identity_region_source
7900054	unique_field_pickup	Mt. Gelmir	Azur's Manchettes	400441	m60_37_53	remaining_unreviewed	0		first_independent_identity_region_source
7772588	unique_field_pickup	Mt. Gelmir	Budding Cave Moss	1036527020	m60_35_53	remaining_unreviewed	0		first_independent_identity_region_source
7772754	unique_field_pickup	Mt. Gelmir	Crepus's Vial	1039537700	m60_38_52	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900240	unique_field_pickup	Mt. Gelmir	Errant Sorcerer Boots	1037527100	m60_37_53	remaining_unreviewed	0		first_independent_identity_region_source
7772643	unique_field_pickup	Mt. Gelmir	Errant Sorcerer Manchettes	1037527100	m60_38_52	remaining_unreviewed	0		first_independent_identity_region_source
7900241	unique_field_pickup	Mt. Gelmir	Errant Sorcerer Robe (Altered)	1037527100	m60_38_52	remaining_unreviewed	0		first_independent_identity_region_source
7772575	unique_field_pickup	Mt. Gelmir	Fire Scorpion Charm	1035547050	m60_36_54	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772651	unique_field_pickup	Mt. Gelmir	Herba	1037547030	m60_37_54	remaining_unreviewed	0		first_independent_identity_region_source
7772642	unique_field_pickup	Mt. Gelmir	Hierodas Glintstone Crown	1037527090	m60_37_53	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7900242	unique_field_pickup	Mt. Gelmir	Marais Mask	1038547100	m60_37_53	remaining_unreviewed	0		first_independent_identity_region_source
7900243	unique_field_pickup	Mt. Gelmir	Marais Robe	1038547100	m60_37_54	remaining_unreviewed	0		first_independent_identity_region_source
7772753	unique_field_pickup	Mt. Gelmir	Mirage Riddle	1039537080	m60_38_52	remaining_unreviewed	0		first_independent_identity_region_source
7773778	unique_field_pickup	Mt. Gelmir	Nomadic Merchant's Bell Bearing [8]	400911	m60_37_54	remaining_unreviewed	0		first_independent_identity_region_source
7772689	unique_field_pickup	Mt. Gelmir	Pearldrake Talisman +1	1038527000	m60_38_52	remaining_unreviewed	0		first_independent_identity_region_source
7772587	unique_field_pickup	Mt. Gelmir	Perfumer's Talisman	1036527010	m60_37_53	remaining_unreviewed	0		first_independent_identity_region_source
7772640	unique_field_pickup	Mt. Gelmir	"Prattling Pate ""You're beautiful"""	1037527070	m60_37_53	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774189	unique_field_pickup	Mt. Gelmir	Prelate's Inferno Crozier	1035547700	m60_36_54	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772708	unique_field_pickup	Mt. Gelmir	Pulley Bow	1038547110	m60_37_53	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7772592	unique_field_pickup	Mt. Gelmir	Pulley Crossbow	1036527060	m60_35_53	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772591	unique_field_pickup	Mt. Gelmir	Roiling Magma	1036527050	m60_37_53	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772709	unique_field_pickup	Mt. Gelmir	Sacred Butchering Knife	1038547700	m60_37_54	remaining_unreviewed	0		first_independent_identity_region_source
7772663	unique_field_pickup	Mt. Gelmir	Scavenger's Curved Sword	1037547150	m60_37_54	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772750	unique_field_pickup	Mt. Gelmir	Unseen Blade	1039537050	m60_38_52	remaining_unreviewed	0		first_independent_identity_region_source
7900245	unique_field_pickup	Mt. Gelmir	Unseen Form	1039537050	m60_38_52	remaining_unreviewed	0		first_independent_identity_region_source
7773899	unique_field_pickup	Rauh Base	Ash of War: Scattershot Throw	540910	m61_46_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773900	unique_field_pickup	Rauh Base	Ash of War: The Poison Flower Blooms Twice	540916	m61_44_47	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773264	unique_field_pickup	Rauh Base	Aspects of the Crucible: Bloom	2045477040	m61_44_47	remaining_unreviewed	0		first_independent_identity_region_source
7900280	unique_field_pickup	Rauh Base	Crucible Hammer-Helm	2045477400	m61_44_47	remaining_unreviewed	0		first_independent_identity_region_source
7773268	unique_field_pickup	Rauh Base	Devonia's Hammer	2045477400	m61_44_47	remaining_unreviewed	0		first_independent_identity_region_source
7773336	unique_field_pickup	Rauh Base	Divine Bird Warrior Ornis	2046457920	m61_46_45	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7900167	unique_field_pickup	Rauh Base	Fang Helm	530900	m61_46_45	remaining_unreviewed	0		first_independent_identity_region_source
7773292	unique_field_pickup	Rauh Base	Fine Crucible Feather Talisman	2045487000	m61_44_47	remaining_unreviewed	0		first_independent_identity_region_source
7900277	unique_field_pickup	Rauh Base	Gloried Attire	2044477010	m61_44_47	remaining_unreviewed	0		first_independent_identity_region_source
7773255	unique_field_pickup	Rauh Base	Gravebird's Blackquill Armor	2045467070	m61_46_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770151	unique_field_pickup	Rauh Base	Greater Potentate's Cookbook [8]	68680	m61_44_47	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7900168	unique_field_pickup	Rauh Base	Iron Rivet Armor	530900	m61_46_45	remaining_unreviewed	0		first_independent_identity_region_source
7900169	unique_field_pickup	Rauh Base	Iron Rivet Gauntlets	530900	m61_46_45	remaining_unreviewed	0		first_independent_identity_region_source
7900170	unique_field_pickup	Rauh Base	Iron Rivet Greaves	530900	m61_46_45	remaining_unreviewed	0		first_independent_identity_region_source
7773224	unique_field_pickup	Rauh Base	Leather Headband	2044477010	m61_44_47	remaining_unreviewed	0		first_independent_identity_region_source
7773259	unique_field_pickup	Rauh Base	Mottled Necklace +2	2045467900	m61_46_45	remaining_unreviewed	0		first_independent_identity_region_source
7773873	unique_field_pickup	Rauh Base	Red Bear's Claw	530900	m61_46_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772454	unique_field_pickup	Rauh Base	Smithscript Axe	42037100	m61_44_47	trusted	3	gameplay-guide:eip;gameplay-guide:game8;gameplay-guide:redmaw	none_identity_region_trusted
7772460	unique_field_pickup	Rauh Base	Smithscript Greathammer	42037160	m61_44_47	trusted	2	gameplay-guide:game8;gameplay-guide:redmaw	none_identity_region_trusted
7772456	unique_field_pickup	Rauh Base	Smithscript Shield	42037120	m61_44_47	trusted	3	gameplay-guide:eip;gameplay-guide:game8;gameplay-guide:redmaw	none_identity_region_trusted
7770808	unique_field_pickup	Rauh Base	Spiraltree Seal	580410	m61_46_45	remaining_unreviewed	0		first_independent_identity_region_source
7772453	unique_field_pickup	Rauh Base	Taylew the Golem Smith	42037000	m61_46_45	trusted	2	gameplay-guide:game8;gameplay-guide:redmaw	none_identity_region_trusted
7773335	unique_field_pickup	Rauh Base	Two-Handed Sword Talisman	2046457910	m61_46_45	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773627	unique_field_pickup	Scadu Altus	Aged One's Exultation	2051417700	m61_49_43	remaining_unreviewed	0		first_independent_identity_region_source
7772452	unique_field_pickup	Scadu Altus	Ancient Meteoric Ore Greatsword	42027000	m61_51_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773444	unique_field_pickup	Scadu Altus	Arrow's Soaring Sting Talisman	2047457910	m61_47_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773895	unique_field_pickup	Scadu Altus	Ash of War: Carian Sovereignty	540900	m61_49_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770646	unique_field_pickup	Scadu Altus	Ash of War: Flame Skewer	400696	m61_52_43	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773898	unique_field_pickup	Scadu Altus	Ash of War: Raging Beast	540906	m61_51_44	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773897	unique_field_pickup	Scadu Altus	Ash of War: Rolling Sparks	540904	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7770165	unique_field_pickup	Scadu Altus	Battlefield Priest's Cookbook [2]	68820	m61_49_43	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770171	unique_field_pickup	Scadu Altus	Battlefield Priest's Cookbook [3]	68890	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7772430	unique_field_pickup	Scadu Altus	Bigmouth Imp Ashes	40027220	m61_47_45	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773509	unique_field_pickup	Scadu Altus	Black Steel Twinblade	2048467710	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7773596	unique_field_pickup	Scadu Altus	Bonny Butchering Knife	2050447050	m61_49_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773756	unique_field_pickup	Scadu Altus	Cherishing Fingers	400666	m61_49_44	remaining_unreviewed	0		first_independent_identity_region_source
7773759	unique_field_pickup	Scadu Altus	Claws of Night	400672	m61_51_44	audited_one_family	1	gameplay-wiki:eldenpedia	second_independent_identity_region_source
7773683	unique_field_pickup	Scadu Altus	Crimsonburst Dried Tear	65410	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7900225	unique_field_pickup	Scadu Altus	Death Knight Armor	40027130	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7900226	unique_field_pickup	Scadu Altus	Death Knight Gauntlets	40027130	m61_49_43	remaining_unreviewed	0		first_independent_identity_region_source
7774049	unique_field_pickup	Scadu Altus	Death Knight Helm	40027130	m61_50_43	remaining_unreviewed	0		first_independent_identity_region_source
7773504	unique_field_pickup	Scadu Altus	Drawstring Messmerfire Grease	2048467050	m61_47_45	remaining_unreviewed	0		first_independent_identity_region_source
7900284	unique_field_pickup	Scadu Altus	Dryleaf Arm Wraps	2050447720	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7773767	unique_field_pickup	Scadu Altus	Dryleaf Arts with Ash of War: Palm Blast	400730	m61_49_44	trusted	2	gameplay-guide:game8;gameplay-guide:redmaw	none_identity_region_trusted
7900285	unique_field_pickup	Scadu Altus	Dryleaf Cuissardes	2050447720	m61_49_43	remaining_unreviewed	0		first_independent_identity_region_source
7773605	unique_field_pickup	Scadu Altus	Dryleaf Robe	2050447720	m61_49_43	remaining_unreviewed	0		first_independent_identity_region_source
7773609	unique_field_pickup	Scadu Altus	Dryleaf Seal	2050457020	m61_49_44	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770141	unique_field_pickup	Scadu Altus	Finger-Weaver's Cookbook [2]	68580	m61_49_44	remaining_unreviewed	0		first_independent_identity_region_source
7773642	unique_field_pickup	Scadu Altus	Fingerprint Nostrum	2051477030	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7770160	unique_field_pickup	Scadu Altus	Fire Knight's Cookbook [1]	68770	m61_49_44	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773528	unique_field_pickup	Scadu Altus	Flamedrake Talisman +3	2049437270	m61_49_43	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773574	unique_field_pickup	Scadu Altus	Furnace Keeper's Note	2049477000	m61_47_45	remaining_unreviewed	0		first_independent_identity_region_source
7773623	unique_field_pickup	Scadu Altus	Giant Golden Arc	2050467910	m61_49_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773634	unique_field_pickup	Scadu Altus	Glinting Nail	2051457000	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7773556	unique_field_pickup	Scadu Altus	Golden Arcs	2049447900	m61_49_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773644	unique_field_pickup	Scadu Altus	Golden Braid	2051477510	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7773562	unique_field_pickup	Scadu Altus	Gravebird Anklets	2049467010	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7773638	unique_field_pickup	Scadu Altus	Greasemonger's Bell Bearing	2051467500	m61_51_44	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770152	unique_field_pickup	Scadu Altus	Greater Potentate's Cookbook [3]	68690	m61_47_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770143	unique_field_pickup	Scadu Altus	Greater Potentate's Cookbook [4]	68600	m61_51_44	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770155	unique_field_pickup	Scadu Altus	Greater Potentate's Cookbook [6]	68720	m61_52_43	remaining_unreviewed	0		first_independent_identity_region_source
7773561	unique_field_pickup	Scadu Altus	Heal from Afar	2049457500	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7900100	unique_field_pickup	Scadu Altus	High Priest Gloves	400664	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7900098	unique_field_pickup	Scadu Altus	High Priest Hat	400664	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7900099	unique_field_pickup	Scadu Altus	High Priest Robe	400664	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7900101	unique_field_pickup	Scadu Altus	High Priest Undergarments	400664	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7900281	unique_field_pickup	Scadu Altus	Highland Attire	2049457200	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7773741	unique_field_pickup	Scadu Altus	Lacerating Crossed-Tree	400590	m61_47_45	remaining_unreviewed	0		first_independent_identity_region_source
7773560	unique_field_pickup	Scadu Altus	Leather Crown	2049457200	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7770150	unique_field_pickup	Scadu Altus	Mad Craftsman's Cookbook [2]	68670	m61_49_43	remaining_unreviewed	0		first_independent_identity_region_source
7773648	unique_field_pickup	Scadu Altus	Madding Hand	2052427500	m61_52_43	remaining_unreviewed	0		first_independent_identity_region_source
7773604	unique_field_pickup	Scadu Altus	Man-Fly Ashes	2050447710	m61_51_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900097	unique_field_pickup	Scadu Altus	Maternal Staff	400664	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7773524	unique_field_pickup	Scadu Altus	Messmer Soldier Ashes	2049437230	m61_49_43	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773643	unique_field_pickup	Scadu Altus	Minor Erdtree	2051477500	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7773606	unique_field_pickup	Scadu Altus	Moldmonger's Bell Bearing	2050447730	m61_49_44	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773499	unique_field_pickup	Scadu Altus	Monk's Missive	2048457510	m61_49_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773641	unique_field_pickup	Scadu Altus	Pearlescent Scale	2051477020	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7773639	unique_field_pickup	Scadu Altus	Rabbath's Cannon	2051467900	m61_49_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900164	unique_field_pickup	Scadu Altus	Rakshasa Armor	530830	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7900165	unique_field_pickup	Scadu Altus	Rakshasa Gauntlets	530830	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7900166	unique_field_pickup	Scadu Altus	Rakshasa Greaves	530830	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7900163	unique_field_pickup	Scadu Altus	Rakshasa Helm	530830	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7773866	unique_field_pickup	Scadu Altus	Rakshasa's Great Katana	530830	m61_51_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773520	unique_field_pickup	Scadu Altus	Repeating Crossbow	2049437000	m61_49_43	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773742	unique_field_pickup	Scadu Altus	Retaliatory Crossed-Tree	400592	m61_49_44	remaining_unreviewed	0		first_independent_identity_region_source
7773443	unique_field_pickup	Scadu Altus	Serpent Flail	2047457900	m61_47_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773554	unique_field_pickup	Scadu Altus	Shattered Stone Talisman	2049447090	m61_49_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774093	unique_field_pickup	Scadu Altus	Smithing Talisman	42027030	m61_49_45	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774096	unique_field_pickup	Scadu Altus	Smithscript Cirque	42027060	m61_50_43	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774095	unique_field_pickup	Scadu Altus	Smithscript Spear	42027050	m61_52_43	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773637	unique_field_pickup	Scadu Altus	Spellmachinist's Bell Bearing	2051467020	m61_49_45	remaining_unreviewed	0		first_independent_identity_region_source
7773758	unique_field_pickup	Scadu Altus	Sword of Night	400671	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7773630	unique_field_pickup	Scadu Altus	Tooth Whip	2051447000	m61_51_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773755	unique_field_pickup	Scadu Altus	Ymir's Bell Bearing	400664	m61_51_44	remaining_unreviewed	0		first_independent_identity_region_source
7771984	unique_field_pickup	Shadow Keep	Ash of War: Wall of Sparks	21027020	m61_49_48	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7770174	unique_field_pickup	Shadow Keep	Battlefield Priest's Cookbook [4]	68930	m61_50_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773657	unique_field_pickup	Shadow Keep	Fingercreeper Ashes	2053487000	m61_52_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773577	unique_field_pickup	Shadow Keep	Gaius's Greaves	2049490900	m61_50_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900199	unique_field_pickup	Shadow Keep	Rain of Fire	21027991	m61_50_48	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7771995	unique_field_pickup	Shadow Keep	Salza's Hood	21027991	m61_50_48	remaining_unreviewed	0		first_independent_identity_region_source
7773578	unique_field_pickup	Shadow Keep	Sharpshot Talisman	2049497510	m61_50_48	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770727	unique_field_pickup	Weeping	Ash of War: Mighty Shot	540140	m60_44_32	remaining_unreviewed	0		first_independent_identity_region_source
7772871	unique_field_pickup	Weeping	Claymore	1043317910	m60_43_30	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900256	unique_field_pickup	Weeping	Crystal Burst	1043347400	m60_42_33	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772877	unique_field_pickup	Weeping	Demi-Human Queen's Staff	1043347400	m60_43_33	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770724	unique_field_pickup	Weeping	Divine Fortification	540132	m60_42_33	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772803	unique_field_pickup	Weeping	Eclipse Crest Heater Shield	1042337000	m60_42_33	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770038	unique_field_pickup	Weeping	Faith-knot Crystal Tear	65240	m60_42_33	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772911	unique_field_pickup	Weeping	Flame Crest Wooden Shield	1044337000	m60_44_32	remaining_unreviewed	0		first_independent_identity_region_source
7772908	unique_field_pickup	Weeping	Great Turtle Shell	1044327040	m60_44_32	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7774370	unique_field_pickup	Weeping	Hand Ballista	1044347100	m60_43_33	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773706	unique_field_pickup	Weeping	Irina's Letter	400080	m60_44_32	remaining_unreviewed	0		first_independent_identity_region_source
7773773	unique_field_pickup	Weeping	Isolated Merchant's Bell Bearing [1]	400906	m60_42_33	remaining_unreviewed	0		first_independent_identity_region_source
7774369	unique_field_pickup	Weeping	Large Club	1044347080	m60_43_33	remaining_unreviewed	0		first_independent_identity_region_source
7770725	unique_field_pickup	Weeping	Lightning Strike	540136	m60_43_33	remaining_unreviewed	0		first_independent_identity_region_source
7772919	unique_field_pickup	Weeping	Morning Star	1044337210	m60_43_33	remaining_unreviewed	0		first_independent_identity_region_source
7773771	unique_field_pickup	Weeping	Nomadic Merchant's Bell Bearing [4]	400904	m60_43_33	audited_one_family	1	gameplay-wiki:eldenpedia	second_independent_identity_region_source
7770726	unique_field_pickup	Weeping	Poison Mist	540138	m60_44_32	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7772876	unique_field_pickup	Weeping	Shield of the Guilty	1043347100	m60_42_33	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772865	unique_field_pickup	Weeping	Steel-Wire Torch	1043317330	m60_43_30	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772916	unique_field_pickup	Weeping	The Flame of Frenzy	1044337080	m60_43_33	remaining_unreviewed	0		first_independent_identity_region_source
7772870	unique_field_pickup	Weeping	Twinblade Talisman	1043317900	m60_44_32	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772868	unique_field_pickup	Weeping	Whip	1043317370	m60_43_30	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772809	unique_field_pickup	Weeping	Winged Scythe	1042347100	m60_42_33	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
