param	ordinal	column	type
EquipParamGoods	26	goodsType	UNKNOWN
EquipParamGoods	27	refCategory	UNKNOWN
EquipParamGoods	28	spEffectCategory	UNKNOWN
EquipParamGoods	29	quickMatchUseRestriction	UNKNOWN
EquipParamGoods	30	goodsUseAnim	UNKNOWN
EquipParamGoods	31	opmeMenuType	UNKNOWN
EquipParamGoods	32	useLimitCategory	UNKNOWN
EquipParamGoods	33	replaceCategory	UNKNOWN
EquipParamGoods	34	reserve4	UNKNOWN
EquipParamGoods	35	enable_live	UNKNOWN
EquipParamGoods	36	enable_gray	UNKNOWN
EquipParamGoods	37	enable_friendly	UNKNOWN
EquipParamGoods	38	enable_hostile	UNKNOWN
EquipParamGoods	39	enable_multi	UNKNOWN
EquipParamGoods	40	disable_offline	UNKNOWN
EquipParamGoods	41	isEquip	UNKNOWN
EquipParamGoods	42	isConsume	UNKNOWN
EquipParamGoods	43	isAutoEquip	UNKNOWN
EquipParamGoods	44	isEstablishment	UNKNOWN
EquipParamGoods	45	isOnlyOne	UNKNOWN
EquipParamGoods	46	isDiscard	UNKNOWN
EquipParamGoods	47	isDeposit	UNKNOWN
EquipParamGoods	48	isDisableHand	UNKNOWN
EquipParamGoods	49	isRemoveItem_forGameClear	UNKNOWN
EquipParamGoods	50	isSuppleItem	UNKNOWN
EquipParamGoods	51	isFullSuppleItem	UNKNOWN
EquipParamGoods	52	isEnhance	UNKNOWN
EquipParamGoods	53	isFixItem	UNKNOWN
EquipParamGoods	54	disableMultiDropShare	UNKNOWN
EquipParamGoods	55	disableUseAtColiseum	UNKNOWN
EquipParamGoods	56	disableUseAtOutOfColiseum	UNKNOWN
EquipParamGoods	57	isEnableFastUseItem	UNKNOWN
EquipParamGoods	58	isApplySpecialEffect	UNKNOWN
EquipParamGoods	59	syncNumVaryId	UNKNOWN
EquipParamGoods	60	refId_1	UNKNOWN
EquipParamGoods	61	refVirtualWepId	UNKNOWN
EquipParamGoods	62	vagrantItemLotId	UNKNOWN
EquipParamGoods	63	vagrantBonusEneDropItemLotId	UNKNOWN
EquipParamGoods	64	vagrantItemEneDropItemLotId	UNKNOWN
EquipParamGoods	65	castSfxId	UNKNOWN
EquipParamGoods	66	fireSfxId	UNKNOWN
EquipParamGoods	67	effectSfxId	UNKNOWN
EquipParamGoods	68	enable_ActiveBigRune	UNKNOWN
EquipParamGoods	69	isBonfireWarpItem	UNKNOWN
EquipParamGoods	70	enable_Ladder	UNKNOWN
EquipParamGoods	71	isUseMultiPlayPreparation	UNKNOWN
EquipParamGoods	72	canMultiUse	UNKNOWN
EquipParamGoods	73	isShieldEnchant	UNKNOWN
EquipParamGoods	74	isWarpProhibited	UNKNOWN
EquipParamGoods	75	isUseMultiPenaltyOnly	UNKNOWN
EquipParamGoods	76	suppleType	UNKNOWN
EquipParamGoods	77	autoReplenishType	UNKNOWN
EquipParamGoods	78	isDrop	UNKNOWN
EquipParamGoods	79	showLogCondType	UNKNOWN
EquipParamGoods	80	isSummonHorse	UNKNOWN
EquipParamGoods	81	showDialogCondType	UNKNOWN
EquipParamGoods	82	isSleepCollectionItem	UNKNOWN
EquipParamGoods	83	enableRiding	UNKNOWN
EquipParamGoods	84	disableRiding	UNKNOWN
EquipParamGoods	85	maxRepositoryNum	UNKNOWN
EquipParamGoods	86	sortGroupId	UNKNOWN
EquipParamGoods	87	isUseNoAttackRegion	UNKNOWN
EquipParamGoods	88	unknown_0x73_1	UNKNOWN
EquipParamGoods	89	quickMatchReplenish	UNKNOWN
EquipParamGoods	90	pad1	UNKNOWN
EquipParamGoods	91	saleValue	UNKNOWN
EquipParamGoods	92	rarity	UNKNOWN
EquipParamGoods	93	useLimitSummonBuddy	UNKNOWN
EquipParamGoods	94	useLimitSpEffectType	UNKNOWN
EquipParamGoods	95	aiUseJudgeId	UNKNOWN
EquipParamGoods	96	consumeMP	UNKNOWN
EquipParamGoods	97	consumeHP	UNKNOWN
EquipParamGoods	98	reinforceGoodsId	UNKNOWN
EquipParamGoods	99	reinforceMaterialId	UNKNOWN
EquipParamGoods	100	reinforcePrice	UNKNOWN
EquipParamGoods	101	useLevel_vowType0	UNKNOWN
EquipParamGoods	102	useLevel_vowType1	UNKNOWN
EquipParamGoods	103	useLevel_vowType2	UNKNOWN
EquipParamGoods	104	useLevel_vowType3	UNKNOWN
EquipParamGoods	105	useLevel_vowType4	UNKNOWN
EquipParamGoods	106	useLevel_vowType5	UNKNOWN
EquipParamGoods	107	useLevel_vowType6	UNKNOWN
EquipParamGoods	108	useLevel_vowType7	UNKNOWN
EquipParamGoods	109	useLevel_vowType8	UNKNOWN
EquipParamGoods	110	useLevel_vowType9	UNKNOWN
EquipParamGoods	111	useLevel_vowType10	UNKNOWN
EquipParamGoods	112	useLevel_vowType11	UNKNOWN
EquipParamGoods	113	useLevel_vowType12	UNKNOWN
EquipParamGoods	114	useLevel_vowType13	UNKNOWN
EquipParamGoods	115	useLevel_vowType14	UNKNOWN
EquipParamGoods	116	useLevel_vowType15	UNKNOWN
EquipParamGoods	117	useLevel	UNKNOWN
EquipParamGoods	118	reserve5	UNKNOWN
EquipParamGoods	119	itemGetTutorialFlagId	UNKNOWN
EquipParamGoods	120	reserve3	UNKNOWN
EquipParamGoods	121		UNKNOWN
EquipParamProtector	0	ID	UNKNOWN
EquipParamProtector	1	Name	UNKNOWN
EquipParamProtector	2	disableParam_NT	UNKNOWN
EquipParamProtector	3	disableParamReserve1	UNKNOWN
EquipParamProtector	4	disableParamReserve2	UNKNOWN
EquipParamProtector	5	sortId	UNKNOWN
EquipParamProtector	6	wanderingEquipId	UNKNOWN
EquipParamProtector	7	resistSleep	UNKNOWN
EquipParamProtector	8	resistMadness	UNKNOWN
EquipParamProtector	9	saDurability	UNKNOWN
EquipParamProtector	10	toughnessCorrectRate	UNKNOWN
EquipParamProtector	11	fixPrice	UNKNOWN
EquipParamProtector	12	basicPrice	UNKNOWN
EquipParamProtector	13	sellValue	UNKNOWN
EquipParamProtector	14	weight	UNKNOWN
EquipParamProtector	15	residentSpEffectId	UNKNOWN
EquipParamProtector	16	residentSpEffectId2	UNKNOWN
EquipParamProtector	17	residentSpEffectId3	UNKNOWN
EquipParamProtector	18	materialSetId	UNKNOWN
EquipParamProtector	19	partsDamageRate	UNKNOWN
EquipParamProtector	20	corectSARecover	UNKNOWN
EquipParamProtector	21	originEquipPro	UNKNOWN
EquipParamProtector	22	originEquipPro1	UNKNOWN
EquipParamProtector	23	originEquipPro2	UNKNOWN
EquipParamProtector	24	originEquipPro3	UNKNOWN
EquipParamProtector	25	originEquipPro4	UNKNOWN
EquipParamProtector	26	originEquipPro5	UNKNOWN
EquipParamProtector	27	originEquipPro6	UNKNOWN
EquipParamProtector	28	originEquipPro7	UNKNOWN
EquipParamProtector	29	originEquipPro8	UNKNOWN
EquipParamProtector	30	originEquipPro9	UNKNOWN
EquipParamProtector	31	originEquipPro10	UNKNOWN
EquipParamProtector	32	originEquipPro11	UNKNOWN
EquipParamProtector	33	originEquipPro12	UNKNOWN
EquipParamProtector	34	originEquipPro13	UNKNOWN
EquipParamProtector	35	originEquipPro14	UNKNOWN
EquipParamProtector	36	originEquipPro15	UNKNOWN
EquipParamProtector	37	faceScaleM_ScaleX	UNKNOWN
EquipParamProtector	38	faceScaleM_ScaleZ	UNKNOWN
EquipParamProtector	39	faceScaleM_MaxX	UNKNOWN
EquipParamProtector	40	faceScaleM_MaxZ	UNKNOWN
EquipParamProtector	41	faceScaleF_ScaleX	UNKNOWN
EquipParamProtector	42	faceScaleF_ScaleZ	UNKNOWN
EquipParamProtector	43	faceScaleF_MaxX	UNKNOWN
EquipParamProtector	44	faceScaleF_MaxZ	UNKNOWN
EquipParamProtector	45	qwcId	UNKNOWN
EquipParamProtector	46	equipModelId	UNKNOWN
EquipParamProtector	47	iconIdM	UNKNOWN
EquipParamProtector	48	iconIdF	UNKNOWN
EquipParamProtector	49	knockBack	UNKNOWN
EquipParamProtector	50	knockbackBounceRate	UNKNOWN
EquipParamProtector	51	durability	UNKNOWN
EquipParamProtector	52	durabilityMax	UNKNOWN
EquipParamProtector	53	pad03	UNKNOWN
EquipParamProtector	54	defFlickPower	UNKNOWN
EquipParamProtector	55	defensePhysics	UNKNOWN
EquipParamProtector	56	defenseMagic	UNKNOWN
EquipParamProtector	57	defenseFire	UNKNOWN
EquipParamProtector	58	defenseThunder	UNKNOWN
EquipParamProtector	59	defenseSlash	UNKNOWN
EquipParamProtector	60	defenseBlow	UNKNOWN
EquipParamProtector	61	defenseThrust	UNKNOWN
EquipParamProtector	62	resistPoison	UNKNOWN
EquipParamProtector	63	resistDisease	UNKNOWN
EquipParamProtector	64	resistBlood	UNKNOWN
EquipParamProtector	65	resistCurse	UNKNOWN
EquipParamProtector	66	reinforceTypeId	UNKNOWN
EquipParamProtector	67	trophySGradeId	UNKNOWN
EquipParamProtector	68	shopLv	UNKNOWN
EquipParamProtector	69	knockbackParamId	UNKNOWN
EquipParamProtector	70	flickDamageCutRate	UNKNOWN
EquipParamProtector	71	equipModelCategory	UNKNOWN
EquipParamProtector	72	equipModelGender	UNKNOWN
EquipParamProtector	73	protectorCategory	UNKNOWN
EquipParamProtector	74	rarity	UNKNOWN
EquipParamProtector	75	sortGroupId	UNKNOWN
EquipParamProtector	76	partsDmgType	UNKNOWN
EquipParamProtector	77	pad04	UNKNOWN
EquipParamProtector	78	isDeposit	UNKNOWN
EquipParamProtector	79	headEquip	UNKNOWN
EquipParamProtector	80	bodyEquip	UNKNOWN
EquipParamProtector	81	armEquip	UNKNOWN
EquipParamProtector	82	legEquip	UNKNOWN
EquipParamProtector	83	useFaceScale	UNKNOWN
EquipParamProtector	84	isSkipWeakDamageAnim	UNKNOWN
EquipParamProtector	85	pad06	UNKNOWN
EquipParamProtector	86	defenseMaterialVariationValue_Weak	UNKNOWN
EquipParamProtector	87	autoFootEffectDecalBaseId2	UNKNOWN
EquipParamProtector	88	autoFootEffectDecalBaseId3	UNKNOWN
EquipParamProtector	89	defenseMaterialVariationValue	UNKNOWN
EquipParamProtector	90	isDiscard	UNKNOWN
EquipParamProtector	91	isDrop	UNKNOWN
EquipParamProtector	92	disableMultiDropShare	UNKNOWN
EquipParamProtector	93	simpleModelForDlc	UNKNOWN
EquipParamProtector	94	showLogCondType	UNKNOWN
EquipParamProtector	95	showDialogCondType	UNKNOWN
EquipParamProtector	96	pad	UNKNOWN
EquipParamProtector	97	neutralDamageCutRate	UNKNOWN
EquipParamProtector	98	slashDamageCutRate	UNKNOWN
EquipParamProtector	99	blowDamageCutRate	UNKNOWN
EquipParamProtector	100	thrustDamageCutRate	UNKNOWN
EquipParamProtector	101	magicDamageCutRate	UNKNOWN
EquipParamProtector	102	fireDamageCutRate	UNKNOWN
EquipParamProtector	103	thunderDamageCutRate	UNKNOWN
EquipParamProtector	104	defenseMaterialSfx1	UNKNOWN
EquipParamProtector	105	defenseMaterialSfx_Weak1	UNKNOWN
EquipParamProtector	106	defenseMaterial1	UNKNOWN
EquipParamProtector	107	defenseMaterial_Weak1	UNKNOWN
EquipParamProtector	108	defenseMaterialSfx2	UNKNOWN
EquipParamProtector	109	defenseMaterialSfx_Weak2	UNKNOWN
EquipParamProtector	110	footMaterialSe	UNKNOWN
EquipParamProtector	111	defenseMaterial_Weak2	UNKNOWN
EquipParamProtector	112	autoFootEffectDecalBaseId1	UNKNOWN
EquipParamProtector	113	toughnessDamageCutRate	UNKNOWN
EquipParamProtector	114	toughnessRecoverCorrection	UNKNOWN
EquipParamProtector	115	darkDamageCutRate	UNKNOWN
EquipParamProtector	116	defenseDark	UNKNOWN
EquipParamProtector	117	invisibleFlag48	UNKNOWN
EquipParamProtector	118	invisibleFlag49	UNKNOWN
EquipParamProtector	119	invisibleFlag50	UNKNOWN
EquipParamProtector	120	invisibleFlag51	UNKNOWN
EquipParamProtector	121	invisibleFlag52	UNKNOWN
EquipParamProtector	122	invisibleFlag53	UNKNOWN
EquipParamProtector	123	invisibleFlag54	UNKNOWN
EquipParamProtector	124	invisibleFlag55	UNKNOWN
EquipParamProtector	125	invisibleFlag56	UNKNOWN
EquipParamProtector	126	invisibleFlag57	UNKNOWN
EquipParamProtector	127	invisibleFlag58	UNKNOWN
EquipParamProtector	128	invisibleFlag59	UNKNOWN
EquipParamProtector	129	invisibleFlag60	UNKNOWN
EquipParamProtector	130	invisibleFlag61	UNKNOWN
EquipParamProtector	131	invisibleFlag62	UNKNOWN
EquipParamProtector	132	invisibleFlag63	UNKNOWN
EquipParamProtector	133	invisibleFlag64	UNKNOWN
EquipParamProtector	134	invisibleFlag65	UNKNOWN
EquipParamProtector	135	invisibleFlag66	UNKNOWN
EquipParamProtector	136	invisibleFlag67	UNKNOWN
EquipParamProtector	137	invisibleFlag68	UNKNOWN
EquipParamProtector	138	invisibleFlag69	UNKNOWN
EquipParamProtector	139	invisibleFlag70	UNKNOWN
EquipParamProtector	140	invisibleFlag71	UNKNOWN
EquipParamProtector	141	invisibleFlag72	UNKNOWN
EquipParamProtector	142	invisibleFlag73	UNKNOWN
EquipParamProtector	143	invisibleFlag74	UNKNOWN
EquipParamProtector	144	invisibleFlag75	UNKNOWN
EquipParamProtector	145	invisibleFlag76	UNKNOWN
EquipParamProtector	146	invisibleFlag77	UNKNOWN
EquipParamProtector	147	invisibleFlag78	UNKNOWN
EquipParamProtector	148	invisibleFlag79	UNKNOWN
EquipParamProtector	149	invisibleFlag80	UNKNOWN
EquipParamProtector	150	padbit	UNKNOWN
EquipParamProtector	151	postureControlId	UNKNOWN
EquipParamProtector	152	pad2	UNKNOWN
EquipParamProtector	153	saleValue	UNKNOWN
EquipParamProtector	154	resistFreeze	UNKNOWN
EquipParamProtector	155	invisibleFlag_SexVer00	UNKNOWN
EquipParamProtector	156	invisibleFlag_SexVer01	UNKNOWN
EquipParamProtector	157	invisibleFlag_SexVer02	UNKNOWN
EquipParamProtector	158	invisibleFlag_SexVer03	UNKNOWN
EquipParamProtector	159	invisibleFlag_SexVer04	UNKNOWN
EquipParamProtector	160	invisibleFlag_SexVer05	UNKNOWN
EquipParamProtector	161	invisibleFlag_SexVer06	UNKNOWN
EquipParamProtector	162	invisibleFlag_SexVer07	UNKNOWN
EquipParamProtector	163	invisibleFlag_SexVer08	UNKNOWN
EquipParamProtector	164	invisibleFlag_SexVer09	UNKNOWN
EquipParamProtector	165	invisibleFlag_SexVer10	UNKNOWN
EquipParamProtector	166	invisibleFlag_SexVer11	UNKNOWN
EquipParamProtector	167	invisibleFlag_SexVer12	UNKNOWN
EquipParamProtector	168	invisibleFlag_SexVer13	UNKNOWN
EquipParamProtector	169	invisibleFlag_SexVer14	UNKNOWN
EquipParamProtector	170	invisibleFlag_SexVer15	UNKNOWN
EquipParamProtector	171	invisibleFlag_SexVer16	UNKNOWN
EquipParamProtector	172	invisibleFlag_SexVer17	UNKNOWN
EquipParamProtector	173	invisibleFlag_SexVer18	UNKNOWN
EquipParamProtector	174	invisibleFlag_SexVer19	UNKNOWN
EquipParamProtector	175	invisibleFlag_SexVer20	UNKNOWN
EquipParamProtector	176	invisibleFlag_SexVer21	UNKNOWN
EquipParamProtector	177	invisibleFlag_SexVer22	UNKNOWN
EquipParamProtector	178	invisibleFlag_SexVer23	UNKNOWN
EquipParamProtector	179	invisibleFlag_SexVer24	UNKNOWN
EquipParamProtector	180	invisibleFlag_SexVer25	UNKNOWN
EquipParamProtector	181	invisibleFlag_SexVer26	UNKNOWN
EquipParamProtector	182	invisibleFlag_SexVer27	UNKNOWN
EquipParamProtector	183	invisibleFlag_SexVer28	UNKNOWN
EquipParamProtector	184	invisibleFlag_SexVer29	UNKNOWN
EquipParamProtector	185	invisibleFlag_SexVer30	UNKNOWN
EquipParamProtector	186	invisibleFlag_SexVer31	UNKNOWN
EquipParamProtector	187	invisibleFlag_SexVer32	UNKNOWN
EquipParamProtector	188	invisibleFlag_SexVer33	UNKNOWN
EquipParamProtector	189	invisibleFlag_SexVer34	UNKNOWN
EquipParamProtector	190	invisibleFlag_SexVer35	UNKNOWN
EquipParamProtector	191	invisibleFlag_SexVer36	UNKNOWN
EquipParamProtector	192	invisibleFlag_SexVer37	UNKNOWN
EquipParamProtector	193	invisibleFlag_SexVer38	UNKNOWN
EquipParamProtector	194	invisibleFlag_SexVer39	UNKNOWN
EquipParamProtector	195	invisibleFlag_SexVer40	UNKNOWN
EquipParamProtector	196	invisibleFlag_SexVer41	UNKNOWN
EquipParamProtector	197	invisibleFlag_SexVer42	UNKNOWN
EquipParamProtector	198	invisibleFlag_SexVer43	UNKNOWN
EquipParamProtector	199	invisibleFlag_SexVer44	UNKNOWN
EquipParamProtector	200	invisibleFlag_SexVer45	UNKNOWN
EquipParamProtector	201	invisibleFlag_SexVer46	UNKNOWN
EquipParamProtector	202	invisibleFlag_SexVer47	UNKNOWN
EquipParamProtector	203	invisibleFlag_SexVer48	UNKNOWN
EquipParamProtector	204	invisibleFlag_SexVer49	UNKNOWN
EquipParamProtector	205	invisibleFlag_SexVer50	UNKNOWN
EquipParamProtector	206	invisibleFlag_SexVer51	UNKNOWN
EquipParamProtector	207	invisibleFlag_SexVer52	UNKNOWN
EquipParamProtector	208	invisibleFlag_SexVer53	UNKNOWN
EquipParamProtector	209	invisibleFlag_SexVer54	UNKNOWN
EquipParamProtector	210	invisibleFlag_SexVer55	UNKNOWN
EquipParamProtector	211	invisibleFlag_SexVer56	UNKNOWN
EquipParamProtector	212	invisibleFlag_SexVer57	UNKNOWN
EquipParamProtector	213	invisibleFlag_SexVer58	UNKNOWN
EquipParamProtector	214	invisibleFlag_SexVer59	UNKNOWN
EquipParamProtector	215	invisibleFlag_SexVer60	UNKNOWN
EquipParamProtector	216	invisibleFlag_SexVer61	UNKNOWN
EquipParamProtector	217	invisibleFlag_SexVer62	UNKNOWN
EquipParamProtector	218	invisibleFlag_SexVer63	UNKNOWN
EquipParamProtector	219	invisibleFlag_SexVer64	UNKNOWN
EquipParamProtector	220	invisibleFlag_SexVer65	UNKNOWN
EquipParamProtector	221	invisibleFlag_SexVer66	UNKNOWN
EquipParamProtector	222	invisibleFlag_SexVer67	UNKNOWN
EquipParamProtector	223	invisibleFlag_SexVer68	UNKNOWN
EquipParamProtector	224	invisibleFlag_SexVer69	UNKNOWN
EquipParamProtector	225	invisibleFlag_SexVer70	UNKNOWN
EquipParamProtector	226	invisibleFlag_SexVer71	UNKNOWN
EquipParamProtector	227	invisibleFlag_SexVer72	UNKNOWN
EquipParamProtector	228	invisibleFlag_SexVer73	UNKNOWN
EquipParamProtector	229	invisibleFlag_SexVer74	UNKNOWN
EquipParamProtector	230	invisibleFlag_SexVer75	UNKNOWN
EquipParamProtector	231	invisibleFlag_SexVer76	UNKNOWN
EquipParamProtector	232	invisibleFlag_SexVer77	UNKNOWN
EquipParamProtector	233	invisibleFlag_SexVer78	UNKNOWN
EquipParamProtector	234	invisibleFlag_SexVer79	UNKNOWN
EquipParamProtector	235	invisibleFlag_SexVer80	UNKNOWN
EquipParamProtector	236	invisibleFlag_SexVer81	UNKNOWN
EquipParamProtector	237	invisibleFlag_SexVer82	UNKNOWN
EquipParamProtector	238	invisibleFlag_SexVer83	UNKNOWN
EquipParamProtector	239	invisibleFlag_SexVer84	UNKNOWN
EquipParamProtector	240	invisibleFlag_SexVer85	UNKNOWN
EquipParamProtector	241	invisibleFlag_SexVer86	UNKNOWN
EquipParamProtector	242	invisibleFlag_SexVer87	UNKNOWN
EquipParamProtector	243	invisibleFlag_SexVer88	UNKNOWN
EquipParamProtector	244	invisibleFlag_SexVer89	UNKNOWN
EquipParamProtector	245	invisibleFlag_SexVer90	UNKNOWN
EquipParamProtector	246	invisibleFlag_SexVer91	UNKNOWN
EquipParamProtector	247	invisibleFlag_SexVer92	UNKNOWN
EquipParamProtector	248	invisibleFlag_SexVer93	UNKNOWN
EquipParamProtector	249	invisibleFlag_SexVer94	UNKNOWN
EquipParamProtector	250	invisibleFlag_SexVer95	UNKNOWN
EquipParamProtector	251	pad404	UNKNOWN
EquipParamProtector	252		UNKNOWN
EquipParamWeapon	0	ID	UNKNOWN
EquipParamWeapon	1	Name	UNKNOWN
EquipParamWeapon	2	disableParam_NT	UNKNOWN
EquipParamWeapon	3	disableParamReserve1	UNKNOWN
EquipParamWeapon	4	disableParamReserve2	UNKNOWN
EquipParamWeapon	5	behaviorVariationId	UNKNOWN
EquipParamWeapon	6	sortId	UNKNOWN
EquipParamWeapon	7	wanderingEquipId	UNKNOWN
EquipParamWeapon	8	weight	UNKNOWN
EquipParamWeapon	9	weaponWeightRate	UNKNOWN
EquipParamWeapon	10	fixPrice	UNKNOWN
EquipParamWeapon	11	reinforcePrice	UNKNOWN
EquipParamWeapon	12	sellValue	UNKNOWN
EquipParamWeapon	13	correctStrength	UNKNOWN
EquipParamWeapon	14	correctAgility	UNKNOWN
EquipParamWeapon	15	correctMagic	UNKNOWN
EquipParamWeapon	16	correctFaith	UNKNOWN
EquipParamWeapon	17	physGuardCutRate	UNKNOWN
EquipParamWeapon	18	magGuardCutRate	UNKNOWN
EquipParamWeapon	19	fireGuardCutRate	UNKNOWN
EquipParamWeapon	20	thunGuardCutRate	UNKNOWN
EquipParamWeapon	21	spEffectBehaviorId0	UNKNOWN
EquipParamWeapon	22	spEffectBehaviorId1	UNKNOWN
EquipParamWeapon	23	spEffectBehaviorId2	UNKNOWN
EquipParamWeapon	24	residentSpEffectId	UNKNOWN
EquipParamWeapon	25	residentSpEffectId1	UNKNOWN
EquipParamWeapon	26	residentSpEffectId2	UNKNOWN
EquipParamWeapon	27	materialSetId	UNKNOWN
EquipParamWeapon	28	originEquipWep	UNKNOWN
EquipParamWeapon	29	originEquipWep1	UNKNOWN
EquipParamWeapon	30	originEquipWep2	UNKNOWN
EquipParamWeapon	31	originEquipWep3	UNKNOWN
EquipParamWeapon	32	originEquipWep4	UNKNOWN
EquipParamWeapon	33	originEquipWep5	UNKNOWN
EquipParamWeapon	34	originEquipWep6	UNKNOWN
EquipParamWeapon	35	originEquipWep7	UNKNOWN
EquipParamWeapon	36	originEquipWep8	UNKNOWN
EquipParamWeapon	37	originEquipWep9	UNKNOWN
EquipParamWeapon	38	originEquipWep10	UNKNOWN
EquipParamWeapon	39	originEquipWep11	UNKNOWN
EquipParamWeapon	40	originEquipWep12	UNKNOWN
EquipParamWeapon	41	originEquipWep13	UNKNOWN
EquipParamWeapon	42	originEquipWep14	UNKNOWN
EquipParamWeapon	43	originEquipWep15	UNKNOWN
EquipParamWeapon	44	weakA_DamageRate	UNKNOWN
EquipParamWeapon	45	weakB_DamageRate	UNKNOWN
EquipParamWeapon	46	weakC_DamageRate	UNKNOWN
EquipParamWeapon	47	weakD_DamageRate	UNKNOWN
EquipParamWeapon	48	sleepGuardResist_MaxCorrect	UNKNOWN
EquipParamWeapon	49	madnessGuardResist_MaxCorrect	UNKNOWN
EquipParamWeapon	50	saWeaponDamage	UNKNOWN
EquipParamWeapon	51	equipModelId	UNKNOWN
EquipParamWeapon	52	iconId	UNKNOWN
EquipParamWeapon	53	durability	UNKNOWN
EquipParamWeapon	54	durabilityMax	UNKNOWN
EquipParamWeapon	55	attackThrowEscape	UNKNOWN
EquipParamWeapon	56	parryDamageLife	UNKNOWN
EquipParamWeapon	57	attackBasePhysics	UNKNOWN
EquipParamWeapon	58	attackBaseMagic	UNKNOWN
EquipParamWeapon	59	attackBaseFire	UNKNOWN
EquipParamWeapon	60	attackBaseThunder	UNKNOWN
EquipParamWeapon	61	attackBaseStamina	UNKNOWN
EquipParamWeapon	62	guardAngle	UNKNOWN
EquipParamWeapon	63	saDurability	UNKNOWN
EquipParamWeapon	64	staminaGuardDef	UNKNOWN
EquipParamWeapon	65	reinforceTypeId	UNKNOWN
EquipParamWeapon	66	trophySGradeId	UNKNOWN
EquipParamWeapon	67	trophySeqId	UNKNOWN
EquipParamWeapon	68	throwAtkRate	UNKNOWN
EquipParamWeapon	69	bowDistRate	UNKNOWN
EquipParamWeapon	70	equipModelCategory	UNKNOWN
EquipParamWeapon	71	equipModelGender	UNKNOWN
EquipParamWeapon	72	weaponCategory	UNKNOWN
EquipParamWeapon	73	wepmotionCategory	UNKNOWN
EquipParamWeapon	74	guardmotionCategory	UNKNOWN
EquipParamWeapon	75	atkMaterial	UNKNOWN
EquipParamWeapon	76	defSeMaterial1	UNKNOWN
EquipParamWeapon	77	correctType_Physics	UNKNOWN
EquipParamWeapon	78	spAttribute	UNKNOWN
EquipParamWeapon	79	spAtkcategory	UNKNOWN
EquipParamWeapon	80	wepmotionOneHandId	UNKNOWN
EquipParamWeapon	81	wepmotionBothHandId	UNKNOWN
EquipParamWeapon	82	properStrength	UNKNOWN
EquipParamWeapon	83	properAgility	UNKNOWN
EquipParamWeapon	84	properMagic	UNKNOWN
EquipParamWeapon	85	properFaith	UNKNOWN
EquipParamWeapon	86	overStrength	UNKNOWN
EquipParamWeapon	87	attackBaseParry	UNKNOWN
EquipParamWeapon	88	defenseBaseParry	UNKNOWN
EquipParamWeapon	89	guardBaseRepel	UNKNOWN
EquipParamWeapon	90	attackBaseRepel	UNKNOWN
EquipParamWeapon	91	guardCutCancelRate	UNKNOWN
EquipParamWeapon	92	guardLevel	UNKNOWN
EquipParamWeapon	93	slashGuardCutRate	UNKNOWN
EquipParamWeapon	94	blowGuardCutRate	UNKNOWN
EquipParamWeapon	95	thrustGuardCutRate	UNKNOWN
EquipParamWeapon	96	poisonGuardResist	UNKNOWN
EquipParamWeapon	97	diseaseGuardResist	UNKNOWN
EquipParamWeapon	98	bloodGuardResist	UNKNOWN
EquipParamWeapon	99	curseGuardResist	UNKNOWN
EquipParamWeapon	100	atkAttribute	UNKNOWN
EquipParamWeapon	101	rightHandEquipable	UNKNOWN
EquipParamWeapon	102	leftHandEquipable	UNKNOWN
EquipParamWeapon	103	bothHandEquipable	UNKNOWN
EquipParamWeapon	104	arrowSlotEquipable	UNKNOWN
EquipParamWeapon	105	boltSlotEquipable	UNKNOWN
EquipParamWeapon	106	enableGuard	UNKNOWN
EquipParamWeapon	107	enableParry	UNKNOWN
EquipParamWeapon	108	enableMagic	UNKNOWN
EquipParamWeapon	109	enableSorcery	UNKNOWN
EquipParamWeapon	110	enableMiracle	UNKNOWN
EquipParamWeapon	111	enableVowMagic	UNKNOWN
EquipParamWeapon	112	isNormalAttackType	UNKNOWN
EquipParamWeapon	113	isBlowAttackType	UNKNOWN
EquipParamWeapon	114	isSlashAttackType	UNKNOWN
EquipParamWeapon	115	isThrustAttackType	UNKNOWN
EquipParamWeapon	116	isEnhance	UNKNOWN
EquipParamWeapon	117	isHeroPointCorrect	UNKNOWN
EquipParamWeapon	118	isCustom	UNKNOWN
EquipParamWeapon	119	disableBaseChangeReset	UNKNOWN
EquipParamWeapon	120	disableRepair	UNKNOWN
EquipParamWeapon	121	isDarkHand	UNKNOWN
EquipParamWeapon	122	simpleModelForDlc	UNKNOWN
EquipParamWeapon	123	lanternWep	UNKNOWN
EquipParamWeapon	124	isVersusGhostWep	UNKNOWN
EquipParamWeapon	125	baseChangeCategory	UNKNOWN
EquipParamWeapon	126	isDragonSlayer	UNKNOWN
EquipParamWeapon	127	isDeposit	UNKNOWN
EquipParamWeapon	128	disableMultiDropShare	UNKNOWN
EquipParamWeapon	129	isDiscard	UNKNOWN
EquipParamWeapon	130	isDrop	UNKNOWN
EquipParamWeapon	131	showLogCondType	UNKNOWN
EquipParamWeapon	132	enableThrow	UNKNOWN
EquipParamWeapon	133	showDialogCondType	UNKNOWN
EquipParamWeapon	134	disableGemAttr	UNKNOWN
EquipParamWeapon	135	defSfxMaterial1	UNKNOWN
EquipParamWeapon	136	wepCollidableType0	UNKNOWN
EquipParamWeapon	137	wepCollidableType1	UNKNOWN
