# AUTO-GENERATED by tools/build_check_maps.py -- DO NOT EDIT.
# One row per (check flag, PHYSICAL POSITION), map-granular. A check on N maps
# gets N rows: the model is one-to-many by design (Alaric 2026-07-25). Derived
# ONLY from committed tsvs -- no elden_ring_artifacts, runs anywhere.
# source=msb -> detail is event|treasure|enemy; source=merchant -> detail is the
# merchant, avail_* the ESD gate that makes THAT instance live (blank = unknown).
flag	map_id	source	detail	avail_flag	avail_sense
10007640	m10_00	msb	treasure		
10007650	m10_00	msb	treasure		
10007660	m10_00	msb	treasure		
10007670	m10_00	msb	treasure		
10007680	m10_00	msb	treasure		
10007690	m10_00	msb	treasure		
10007700	m10_00	msb	treasure		
10007710	m10_00	msb	treasure		
10007720	m10_00	msb	treasure		
10007730	m10_00	msb	treasure		
10007740	m10_00	msb	treasure		
10007750	m10_00	msb	treasure		
10007760	m10_00	msb	treasure		
10007780	m10_00	msb	treasure		
10007790	m10_00	msb	treasure		
10007800	m10_00	msb	treasure		
10007810	m10_00	msb	treasure		
10007820	m10_00	msb	treasure		
10007830	m10_00	msb	treasure		
10007840	m10_00	msb	treasure		
10007850	m10_00	msb	treasure		
10007860	m10_00	msb	treasure		
10007870	m10_00	msb	treasure		
10007880	m10_00	msb	treasure		
10007890	m10_00	msb	treasure		
10007900	m10_00	msb	treasure		
10007910	m10_00	msb	treasure		
10007920	m10_00	msb	treasure		
10007930	m10_00	msb	treasure		
10007940	m10_00	msb	treasure		
10007950	m10_00	msb	treasure		
10007960	m10_00	msb	treasure		
10007965	m10_00	msb	treasure		
10007970	m10_00	msb	treasure		
10007975	m10_00	msb	treasure		
10007980	m10_00	msb	treasure		
10007990	m10_00	msb	treasure		
10017010	m10_01	flag_tile	decoded from the flag id		
10017900	m10_01	flag_tile	decoded from the flag id		
11007000	m11_00	flag_tile	decoded from the flag id		
11007005	m11_00	flag_tile	decoded from the flag id		
11007010	m11_00	flag_tile	decoded from the flag id		
11007015	m11_00	flag_tile	decoded from the flag id		
11007020	m11_00	flag_tile	decoded from the flag id		
11007025	m11_00	flag_tile	decoded from the flag id		
11007030	m11_00	flag_tile	decoded from the flag id		
11007035	m11_00	flag_tile	decoded from the flag id		
11007040	m11_00	flag_tile	decoded from the flag id		
11007045	m11_00	flag_tile	decoded from the flag id		
11007050	m11_00	flag_tile	decoded from the flag id		
11007055	m11_00	flag_tile	decoded from the flag id		
11007060	m11_00	flag_tile	decoded from the flag id		
11007065	m11_00	flag_tile	decoded from the flag id		
11007070	m11_00	flag_tile	decoded from the flag id		
11007075	m11_00	flag_tile	decoded from the flag id		
11007080	m11_00	flag_tile	decoded from the flag id		
11007085	m11_00	flag_tile	decoded from the flag id		
11007090	m11_00	flag_tile	decoded from the flag id		
11007095	m11_00	flag_tile	decoded from the flag id		
11007100	m11_00	flag_tile	decoded from the flag id		
11007105	m11_00	flag_tile	decoded from the flag id		
11007110	m11_00	flag_tile	decoded from the flag id		
11007115	m11_00	flag_tile	decoded from the flag id		
11007120	m11_00	flag_tile	decoded from the flag id		
11007125	m11_00	flag_tile	decoded from the flag id		
11007135	m11_00	flag_tile	decoded from the flag id		
11007140	m11_00	flag_tile	decoded from the flag id		
11007145	m11_00	flag_tile	decoded from the flag id		
11007150	m11_00	flag_tile	decoded from the flag id		
11007155	m11_00	flag_tile	decoded from the flag id		
11007160	m11_00	flag_tile	decoded from the flag id		
11007165	m11_00	flag_tile	decoded from the flag id		
11007170	m11_00	flag_tile	decoded from the flag id		
11007175	m11_00	flag_tile	decoded from the flag id		
11007180	m11_00	flag_tile	decoded from the flag id		
11007185	m11_00	msb	event		
11007190	m11_00	flag_tile	decoded from the flag id		
11007195	m11_00	msb	event		
11007200	m11_00	flag_tile	decoded from the flag id		
11007205	m11_00	flag_tile	decoded from the flag id		
11007210	m11_00	flag_tile	decoded from the flag id		
11007215	m11_00	flag_tile	decoded from the flag id		
11007220	m11_00	flag_tile	decoded from the flag id		
11007225	m11_00	flag_tile	decoded from the flag id		
11007230	m11_00	flag_tile	decoded from the flag id		
11007235	m11_00	flag_tile	decoded from the flag id		
11007240	m11_00	flag_tile	decoded from the flag id		
11007245	m11_00	flag_tile	decoded from the flag id		
11007250	m11_00	flag_tile	decoded from the flag id		
11007260	m11_00	flag_tile	decoded from the flag id		
11007270	m11_00	flag_tile	decoded from the flag id		
11007280	m11_00	flag_tile	decoded from the flag id		
11007290	m11_00	flag_tile	decoded from the flag id		
11007300	m11_00	flag_tile	decoded from the flag id		
11007310	m11_00	flag_tile	decoded from the flag id		
11007320	m11_00	flag_tile	decoded from the flag id		
11007330	m11_00	flag_tile	decoded from the flag id		
11007340	m11_00	flag_tile	decoded from the flag id		
11007350	m11_00	flag_tile	decoded from the flag id		
11007360	m11_00	flag_tile	decoded from the flag id		
11007370	m11_00	flag_tile	decoded from the flag id		
11007380	m11_00	flag_tile	decoded from the flag id		
11007390	m11_00	flag_tile	decoded from the flag id		
11007400	m11_00	flag_tile	decoded from the flag id		
11007410	m11_00	flag_tile	decoded from the flag id		
11007420	m11_00	flag_tile	decoded from the flag id		
11007430	m11_00	flag_tile	decoded from the flag id		
11007440	m11_00	flag_tile	decoded from the flag id		
11007450	m11_00	flag_tile	decoded from the flag id		
11007460	m11_00	flag_tile	decoded from the flag id		
11007480	m11_00	flag_tile	decoded from the flag id		
11007490	m11_00	flag_tile	decoded from the flag id		
11007500	m11_00	flag_tile	decoded from the flag id		
11007510	m11_00	flag_tile	decoded from the flag id		
11007520	m11_00	flag_tile	decoded from the flag id		
11007530	m11_00	flag_tile	decoded from the flag id		
11007540	m11_00	flag_tile	decoded from the flag id		
11007550	m11_00	flag_tile	decoded from the flag id		
11007570	m11_00	flag_tile	decoded from the flag id		
11007580	m11_00	flag_tile	decoded from the flag id		
11007590	m11_00	flag_tile	decoded from the flag id		
11007600	m11_00	flag_tile	decoded from the flag id		
11007610	m11_00	flag_tile	decoded from the flag id		
11007620	m11_00	flag_tile	decoded from the flag id		
11007630	m11_00	flag_tile	decoded from the flag id		
11007640	m11_00	flag_tile	decoded from the flag id		
11007650	m11_00	flag_tile	decoded from the flag id		
11007660	m11_00	flag_tile	decoded from the flag id		
11007670	m11_00	flag_tile	decoded from the flag id		
11007680	m11_00	flag_tile	decoded from the flag id		
11007690	m11_00	flag_tile	decoded from the flag id		
11007700	m11_00	flag_tile	decoded from the flag id		
11007710	m11_00	flag_tile	decoded from the flag id		
11007720	m11_00	flag_tile	decoded from the flag id		
11007730	m11_00	flag_tile	decoded from the flag id		
11007740	m11_00	flag_tile	decoded from the flag id		
11007750	m11_00	flag_tile	decoded from the flag id		
11007760	m11_00	flag_tile	decoded from the flag id		
11007770	m11_00	flag_tile	decoded from the flag id		
11007780	m11_00	flag_tile	decoded from the flag id		
11007790	m11_00	flag_tile	decoded from the flag id		
11007800	m11_00	flag_tile	decoded from the flag id		
11007810	m11_00	flag_tile	decoded from the flag id		
11007820	m11_00	flag_tile	decoded from the flag id		
11007830	m11_00	flag_tile	decoded from the flag id		
11007840	m11_00	flag_tile	decoded from the flag id		
11007850	m11_00	flag_tile	decoded from the flag id		
11007860	m11_00	flag_tile	decoded from the flag id		
11007870	m11_00	flag_tile	decoded from the flag id		
11007880	m11_00	flag_tile	decoded from the flag id		
11007890	m11_00	flag_tile	decoded from the flag id		
11007900	m11_00	flag_tile	decoded from the flag id		
11007910	m11_00	flag_tile	decoded from the flag id		
11007920	m11_00	flag_tile	decoded from the flag id		
11007930	m11_00	flag_tile	decoded from the flag id		
11007940	m11_00	flag_tile	decoded from the flag id		
11007950	m11_00	flag_tile	decoded from the flag id		
11007960	m11_00	flag_tile	decoded from the flag id		
11007970	m11_00	flag_tile	decoded from the flag id		
11007980	m11_00	flag_tile	decoded from the flag id		
11007983	m11_00	flag_tile	decoded from the flag id		
11007985	m11_00	msb	event		
11007987	m11_00	msb	event		
11007989	m11_00	flag_tile	decoded from the flag id		
11007990	m11_00	flag_tile	decoded from the flag id		
11007991	m11_00	msb	event		
11007992	m11_00	flag_tile	decoded from the flag id		
11007993	m11_00	msb	event		
11007994	m11_00	flag_tile	decoded from the flag id		
11007995	m11_00	flag_tile	decoded from the flag id		
11007996	m11_00	flag_tile	decoded from the flag id		
11007997	m11_00	flag_tile	decoded from the flag id		
11007998	m11_00	msb	event		
11057000	m11_05	flag_tile	decoded from the flag id		
11057010	m11_05	flag_tile	decoded from the flag id		
11057020	m11_05	flag_tile	decoded from the flag id		
11057030	m11_05	flag_tile	decoded from the flag id		
11057040	m11_05	flag_tile	decoded from the flag id		
11057050	m11_05	flag_tile	decoded from the flag id		
11057100	m11_05	flag_tile	decoded from the flag id		
11107000	m11_10	flag_tile	decoded from the flag id		
11107700	m11_10	flag_tile	decoded from the flag id		
11107710	m11_10	flag_tile	decoded from the flag id		
11107900	m11_10	msb	event		
12017030	m12_01	msb	treasure		
12017040	m12_01	msb	treasure		
12017050	m12_01	msb	treasure		
12017060	m12_01	msb	treasure		
12017070	m12_01	msb	treasure		
12017080	m12_01	msb	treasure		
12017090	m12_01	msb	treasure		
12017100	m12_01	msb	treasure		
12017105	m12_01	msb	event		
12017110	m12_01	msb	treasure		
12017120	m12_01	msb	treasure		
12017130	m12_01	msb	treasure		
12017140	m12_01	msb	treasure		
12017150	m12_01	msb	treasure		
12017160	m12_01	msb	treasure		
12017170	m12_01	msb	treasure		
12017180	m12_01	msb	treasure		
12017190	m12_01	msb	treasure		
12017200	m12_01	msb	treasure		
12017210	m12_01	msb	treasure		
12017220	m12_01	msb	treasure		
12017230	m12_01	msb	treasure		
12017240	m12_01	msb	treasure		
12017250	m12_01	msb	treasure		
12017260	m12_01	msb	treasure		
12017270	m12_01	msb	treasure		
12017280	m12_01	msb	treasure		
12017290	m12_01	msb	treasure		
12017300	m12_01	msb	treasure		
12017310	m12_01	msb	treasure		
12017320	m12_01	msb	treasure		
12017330	m12_01	msb	treasure		
12017340	m12_01	msb	treasure		
12017350	m12_01	msb	treasure		
12017360	m12_01	msb	treasure		
12017370	m12_01	msb	treasure		
12017380	m12_01	msb	treasure		
12017390	m12_01	msb	treasure		
12017400	m12_01	msb	treasure		
12017410	m12_01	msb	treasure		
12017420	m12_01	msb	treasure		
12017430	m12_01	msb	treasure		
12017440	m12_01	msb	treasure		
12017450	m12_01	msb	treasure		
12017460	m12_01	msb	treasure		
12017470	m12_01	msb	treasure		
12017480	m12_01	msb	treasure		
12017490	m12_01	msb	treasure		
12017500	m12_01	msb	treasure		
12017510	m12_01	msb	treasure		
12017520	m12_01	msb	treasure		
12017530	m12_01	msb	treasure		
12017540	m12_01	msb	treasure		
12017550	m12_01	msb	treasure		
12017560	m12_01	msb	treasure		
12017570	m12_01	msb	treasure		
12017580	m12_01	msb	treasure		
12017590	m12_01	msb	treasure		
12017600	m12_01	msb	treasure		
12017610	m12_01	msb	treasure		
12017620	m12_01	msb	treasure		
12017630	m12_01	msb	treasure		
12017640	m12_01	msb	treasure		
12017650	m12_01	msb	treasure		
12017660	m12_01	msb	treasure		
12017670	m12_01	msb	treasure		
12017680	m12_01	msb	treasure		
12017690	m12_01	msb	treasure		
12017700	m12_01	msb	treasure		
12017710	m12_01	msb	treasure		
12017720	m12_01	msb	treasure		
12017730	m12_01	msb	treasure		
12017740	m12_01	msb	treasure		
12017750	m12_01	msb	treasure		
12017760	m12_01	msb	treasure		
12017770	m12_01	msb	treasure		
12017780	m12_01	msb	treasure		
12017790	m12_01	msb	treasure		
12017800	m12_01	msb	treasure		
12017810	m12_01	msb	treasure		
12017820	m12_01	msb	treasure		
12017830	m12_01	msb	treasure		
12017840	m12_01	msb	treasure		
12017850	m12_01	msb	treasure		
12017860	m12_01	msb	treasure		
12017870	m12_01	msb	treasure		
12017880	m12_01	msb	treasure		
12017890	m12_01	msb	treasure		
12017900	m12_01	msb	treasure		
12017910	m12_01	msb	treasure		
12017920	m12_01	msb	treasure		
12017930	m12_01	msb	treasure		
12017940	m12_01	msb	treasure		
12017950	m12_01	msb	treasure		
12017960	m12_01	msb	treasure		
12017965	m12_01	flag_tile	decoded from the flag id		
12017970	m12_01	msb	treasure		
12017975	m12_01	flag_tile	decoded from the flag id		
12017980	m12_01	msb	treasure		
12017985	m12_01	flag_tile	decoded from the flag id		
12017990	m12_01	msb	treasure		
12017992	m12_01	flag_tile	decoded from the flag id		
12017995	m12_01	msb	event		
12017997	m12_01	msb	event		
12017999	m12_01	msb	enemy		
12027000	m12_02	msb	treasure		
12027030	m12_02	msb	treasure		
12027040	m12_02	msb	treasure		
12027050	m12_02	msb	treasure		
12027070	m12_02	msb	treasure		
12027080	m12_02	msb	treasure		
12027090	m12_02	msb	treasure		
12027100	m12_02	msb	treasure		
12027110	m12_02	msb	treasure		
12027120	m12_02	msb	treasure		
12027140	m12_02	msb	treasure		
12027150	m12_02	msb	treasure		
12027160	m12_02	msb	treasure		
12027170	m12_02	msb	treasure		
12027180	m12_02	msb	treasure		
12027190	m12_02	msb	treasure		
12027200	m12_02	msb	treasure		
12027210	m12_02	msb	treasure		
12027220	m12_02	msb	treasure		
12027230	m12_02	msb	treasure		
12027240	m12_02	msb	treasure		
12027250	m12_02	msb	treasure		
12027260	m12_02	msb	treasure		
12027270	m12_02	msb	treasure		
12027280	m12_02	msb	treasure		
12027290	m12_02	msb	treasure		
12027300	m12_02	msb	treasure		
12027310	m12_02	msb	treasure		
12027320	m12_02	msb	treasure		
12027330	m12_02	msb	treasure		
12027340	m12_02	msb	treasure		
12027350	m12_02	msb	treasure		
12027360	m12_02	msb	treasure		
12027370	m12_02	msb	treasure		
12027380	m12_02	msb	treasure		
12027390	m12_02	msb	treasure		
12027400	m12_02	msb	treasure		
12027410	m12_02	msb	treasure		
12027420	m12_02	msb	treasure		
12027430	m12_02	msb	treasure		
12027435	m12_02	msb	event		
12027440	m12_02	msb	treasure		
12027445	m12_02	msb	event		
12027450	m12_02	msb	treasure		
12027460	m12_02	msb	treasure		
12027470	m12_02	msb	treasure		
12027480	m12_02	msb	treasure		
12027490	m12_02	msb	treasure		
12027500	m12_02	msb	treasure		
12027510	m12_02	msb	treasure		
12027520	m12_02	msb	treasure		
12027530	m12_02	msb	treasure		
12027540	m12_02	msb	treasure		
12027550	m12_02	msb	treasure		
12027560	m12_02	msb	treasure		
12027570	m12_02	msb	treasure		
12027580	m12_02	msb	treasure		
12027590	m12_02	msb	treasure		
12027600	m12_02	msb	treasure		
12027610	m12_02	msb	treasure		
12027620	m12_02	msb	treasure		
12027630	m12_02	msb	treasure		
12027640	m12_02	msb	treasure		
12027650	m12_02	msb	treasure		
12027660	m12_02	msb	treasure		
12027670	m12_02	msb	treasure		
12027680	m12_02	msb	treasure		
12027690	m12_02	msb	treasure		
12027700	m12_02	flag_tile	decoded from the flag id		
12027710	m12_02	msb	treasure		
12027720	m12_02	msb	treasure		
12027730	m12_02	msb	treasure		
12027740	m12_02	msb	treasure		
12027750	m12_02	msb	treasure		
12027760	m12_02	msb	treasure		
12027770	m12_02	msb	treasure		
12027780	m12_02	msb	treasure		
12027790	m12_02	msb	treasure		
12027800	m12_02	msb	treasure		
12027810	m12_02	msb	treasure		
12027820	m12_02	msb	treasure		
12027830	m12_02	msb	treasure		
12027840	m12_02	flag_tile	decoded from the flag id		
12027850	m12_02	msb	treasure		
12027860	m12_02	msb	treasure		
12027870	m12_02	msb	treasure		
12027880	m12_02	msb	treasure		
12027890	m12_02	msb	treasure		
12027900	m12_02	msb	treasure		
12027910	m12_02	msb	treasure		
12027920	m12_02	msb	treasure		
12027930	m12_02	msb	treasure		
12027940	m12_02	msb	treasure		
12027950	m12_02	msb	treasure		
12027960	m12_02	msb	treasure		
12027970	m12_02	msb	treasure		
12027980	m12_02	msb	treasure		
12027985	m12_02	flag_tile	decoded from the flag id		
12027990	m12_02	msb	treasure		
12027995	m12_02	flag_tile	decoded from the flag id		
12037010	m12_03	msb	treasure		
12037020	m12_03	msb	treasure		
12037030	m12_03	msb	treasure		
12037040	m12_03	msb	treasure		
12037050	m12_03	msb	treasure		
12037060	m12_03	msb	treasure		
12037070	m12_03	msb	treasure		
12037080	m12_03	msb	treasure		
12037090	m12_03	msb	treasure		
12037100	m12_03	msb	treasure		
12037110	m12_03	msb	treasure		
12037120	m12_03	msb	treasure		
12037130	m12_03	msb	treasure		
12037140	m12_03	msb	treasure		
12037150	m12_03	msb	treasure		
12037160	m12_03	msb	treasure		
12037170	m12_03	msb	treasure		
12037180	m12_03	msb	treasure		
12037190	m12_03	msb	treasure		
12037200	m12_03	msb	treasure		
12037210	m12_03	msb	treasure		
12037220	m12_03	msb	treasure		
12037230	m12_03	msb	treasure		
12037240	m12_03	msb	treasure		
12037250	m12_03	msb	treasure		
12037260	m12_03	msb	treasure		
12037270	m12_03	msb	treasure		
12037280	m12_03	msb	treasure		
12037290	m12_03	msb	treasure		
12037300	m12_03	msb	treasure		
12037310	m12_03	msb	treasure		
12037320	m12_03	msb	treasure		
12037330	m12_03	msb	treasure		
12037340	m12_03	msb	treasure		
12037350	m12_03	msb	treasure		
12037360	m12_03	msb	treasure		
12037370	m12_03	msb	treasure		
12037380	m12_03	msb	treasure		
12037390	m12_03	msb	treasure		
12037400	m12_03	msb	treasure		
12037410	m12_03	msb	treasure		
12037420	m12_03	msb	treasure		
12037430	m12_03	msb	treasure		
12037440	m12_03	msb	treasure		
12037450	m12_03	msb	treasure		
12037460	m12_03	msb	treasure		
12037470	m12_03	msb	treasure		
12037480	m12_03	msb	treasure		
12037490	m12_03	msb	treasure		
12037500	m12_03	msb	treasure		
12037510	m12_03	msb	treasure		
12037520	m12_03	msb	treasure		
12037530	m12_03	msb	treasure		
12037540	m12_03	msb	treasure		
12037550	m12_03	msb	treasure		
12037560	m12_03	flag_tile	decoded from the flag id		
12037570	m12_03	flag_tile	decoded from the flag id		
12037580	m12_03	flag_tile	decoded from the flag id		
12037590	m12_03	flag_tile	decoded from the flag id		
12037800	m12_03	msb	event		
12037810	m12_03	msb	event		
12037820	m12_03	msb	event		
12037830	m12_03	msb	event		
12037840	m12_03	msb	event		
12037850	m12_03	msb	event		
12037900	m12_03	flag_tile	decoded from the flag id		
12037910	m12_03	flag_tile	decoded from the flag id		
12037950	m12_03	msb	event		
12037960	m12_03	msb	event		
12037990	m12_03	flag_tile	decoded from the flag id		
12057010	m12_05	msb	treasure		
12057020	m12_05	msb	treasure		
12057030	m12_05	msb	treasure		
12057040	m12_05	msb	treasure		
12057060	m12_05	msb	treasure		
12057070	m12_05	msb	treasure		
12057080	m12_05	msb	treasure		
12057090	m12_05	msb	treasure		
12057100	m12_05	msb	treasure		
12057110	m12_05	msb	treasure		
12057120	m12_05	msb	treasure		
12057130	m12_05	msb	treasure		
12057140	m12_05	msb	treasure		
12057150	m12_05	msb	treasure		
12057160	m12_05	msb	treasure		
12057170	m12_05	msb	treasure		
12057180	m12_05	msb	treasure		
12057190	m12_05	msb	treasure		
12057200	m12_05	flag_tile	decoded from the flag id		
12057210	m12_05	msb	treasure		
12057220	m12_05	flag_tile	decoded from the flag id		
12057230	m12_05	flag_tile	decoded from the flag id		
12057240	m12_05	flag_tile	decoded from the flag id		
12057250	m12_05	flag_tile	decoded from the flag id		
12057260	m12_05	flag_tile	decoded from the flag id		
12057270	m12_05	flag_tile	decoded from the flag id		
12057280	m12_05	flag_tile	decoded from the flag id		
12057290	m12_05	msb	treasure		
12057300	m12_05	msb	treasure		
12057310	m12_05	msb	treasure		
12057320	m12_05	msb	treasure		
12057330	m12_05	msb	treasure		
12057340	m12_05	msb	treasure		
12057350	m12_05	msb	treasure		
12057360	m12_05	msb	treasure		
12057370	m12_05	msb	treasure		
12057380	m12_05	flag_tile	decoded from the flag id		
12057390	m12_05	flag_tile	decoded from the flag id		
12057400	m12_05	flag_tile	decoded from the flag id		
12057410	m12_05	flag_tile	decoded from the flag id		
12057420	m12_05	flag_tile	decoded from the flag id		
12057430	m12_05	flag_tile	decoded from the flag id		
12057440	m12_05	flag_tile	decoded from the flag id		
12057450	m12_05	flag_tile	decoded from the flag id		
12057460	m12_05	flag_tile	decoded from the flag id		
12057470	m12_05	flag_tile	decoded from the flag id		
12057480	m12_05	flag_tile	decoded from the flag id		
12057490	m12_05	flag_tile	decoded from the flag id		
12057500	m12_05	flag_tile	decoded from the flag id		
12057510	m12_05	flag_tile	decoded from the flag id		
12057520	m12_05	flag_tile	decoded from the flag id		
12057530	m12_05	flag_tile	decoded from the flag id		
12057540	m12_05	flag_tile	decoded from the flag id		
12057550	m12_05	flag_tile	decoded from the flag id		
12057560	m12_05	flag_tile	decoded from the flag id		
12057570	m12_05	flag_tile	decoded from the flag id		
12057580	m12_05	flag_tile	decoded from the flag id		
