# AUTO-GENERATED by tools/datamine_esd_flags.py -- DO NOT EDIT, re-emit.
# Every event flag an NPC talk ESD SETS = the NPC-STATE flag vocabulary.
# JOIN KEY, NOT A VERDICT. The chain is: ESD sets -> EMEVD tests -> treasure
# enabled/disabled. Join gate_flag in lot_gates.tsv against this to tell an
# NPC-STATE gate from a world/progression gate.
# MEASURED THIS RUN (recomputed on every emit; the tool hard-fails if the
# disjointness breaks or the positive control goes empty):
#   esd flags 2408 | msb_flag_region 0/2803 | corpse 0/1824 | flag_lots 3/4558
#   POSITIVE CONTROL: 13/53 lot_gates gate_flags are ESD-set
# how: literal | arg (call-graph resolved) | argsum (const+param step ladder)
#      | conditional (SetEventFlagIf)
flag	sense	talk_id	map_id	how
21019370	on	417002101	m21_01_00_00	literal
21019370	on	417006100	m61_00_00_00	literal
21019371	on	417002101	m21_01_00_00	literal
21019371	on	417006100	m61_00_00_00	literal
22002701	off	419006100	m61_00_00_00	literal
22002701	on	419006100	m61_00_00_00	literal
22002702	off	419002200	m22_00_00_00	arg
22002702	off	419006100	m61_00_00_00	arg
22002702	on	419002200	m22_00_00_00	literal
22002702	on	419006100	m61_00_00_00	literal
22002703	on	419002200	m22_00_00_00	arg
22002703	on	419006100	m61_00_00_00	arg
22002705	on	419002200	m22_00_00_00	literal
22002705	on	419006100	m61_00_00_00	literal
22002708	off	419112200	m22_00_00_00	literal
22002710	on	405002200	m22_00_00_00	literal
22009208	on	419006100	m61_00_00_00	literal
22009215	on	419002200	m22_00_00_00	arg
22009215	on	419006100	m61_00_00_00	arg
22009218	on	419002200	m22_00_00_00	literal
22009218	on	419006100	m61_00_00_00	literal
22009219	on	419002200	m22_00_00_00	arg
22009219	on	419006100	m61_00_00_00	arg
22009221	on	419002200	m22_00_00_00	arg
22009221	on	419006100	m61_00_00_00	arg
22009222	on	419002200	m22_00_00_00	arg
22009222	on	419006100	m61_00_00_00	arg
22009223	on	419002200	m22_00_00_00	arg
22009223	on	419006100	m61_00_00_00	arg
22009224	on	419002200	m22_00_00_00	arg
22009224	on	419006100	m61_00_00_00	arg
22009225	on	419002200	m22_00_00_00	arg
22009225	on	419006100	m61_00_00_00	arg
22009227	on	419002200	m22_00_00_00	arg
22009227	on	419006100	m61_00_00_00	arg
22009228	on	419002200	m22_00_00_00	arg
22009228	on	419006100	m61_00_00_00	arg
22009232	on	419002200	m22_00_00_00	literal
22009232	on	419006100	m61_00_00_00	literal
22009235	on	419002200	m22_00_00_00	arg
22009235	on	419006100	m61_00_00_00	arg
22009236	on	419002200	m22_00_00_00	arg
22009236	on	419006100	m61_00_00_00	arg
22009237	on	419002200	m22_00_00_00	arg
22009237	on	419006100	m61_00_00_00	arg
22009238	on	419002200	m22_00_00_00	arg
22009238	on	419006100	m61_00_00_00	arg
22009239	on	419002200	m22_00_00_00	arg
22009239	on	419006100	m61_00_00_00	arg
22009255	on	405002200	m22_00_00_00	arg
22009256	off	405002200	m22_00_00_00	literal
22009256	on	405002200	m22_00_00_00	arg
22009257	off	405002200	m22_00_00_00	literal
22009257	on	405002200	m22_00_00_00	arg
22009285	off	405002200	m22_00_00_00	arg
22009285	on	405002200	m22_00_00_00	arg
22009305	on	450002200	m22_00_00_00	arg
22009306	on	450012200	m22_00_00_00	arg
28002701	on	404102800	m28_00_00_00	arg
28002702	off	404102800	m28_00_00_00	arg
28002703	off	404102800	m28_00_00_00	arg
28002704	off	404102800	m28_00_00_00	arg
28002707	on	404102800	m28_00_00_00	literal
28009205	on	404102800	m28_00_00_00	literal
28009210	on	404102800	m28_00_00_00	arg
28009211	on	404102800	m28_00_00_00	arg
28009212	on	404102800	m28_00_00_00	arg
28009255	on	450002800	m28_00_00_00	arg
28009256	on	450012800	m28_00_00_00	arg
31002700	on	309001600	m16_00_00_00	literal
31002700	on	309003100	m31_00_00_00	literal
31002700	on	309006000	m60_00_00_00	literal
31002701	on	309001600	m16_00_00_00	literal
31002701	on	309003100	m31_00_00_00	literal
31002701	on	309006000	m60_00_00_00	literal
31002703	on	309001600	m16_00_00_00	literal
31002703	on	309003100	m31_00_00_00	literal
31002703	on	309006000	m60_00_00_00	literal
31002705	on	309001600	m16_00_00_00	literal
31002705	on	309003100	m31_00_00_00	literal
31002705	on	309006000	m60_00_00_00	literal
31002706	on	309001600	m16_00_00_00	literal
31002706	on	309003100	m31_00_00_00	literal
31002706	on	309006000	m60_00_00_00	literal
31002707	on	309001600	m16_00_00_00	literal
31002707	on	309003100	m31_00_00_00	literal
31002707	on	309006000	m60_00_00_00	literal
31002708	on	309001600	m16_00_00_00	arg
31002708	on	309001600	m16_00_00_00	literal
31002708	on	309003100	m31_00_00_00	arg
31002708	on	309003100	m31_00_00_00	literal
31002708	on	309006000	m60_00_00_00	arg
31002708	on	309006000	m60_00_00_00	literal
31002710	on	309001600	m16_00_00_00	literal
31002710	on	309003100	m31_00_00_00	literal
31002710	on	309006000	m60_00_00_00	literal
31002711	on	309001600	m16_00_00_00	literal
31002711	on	309003100	m31_00_00_00	literal
31002711	on	309006000	m60_00_00_00	literal
31002712	on	309001600	m16_00_00_00	literal
31002712	on	309003100	m31_00_00_00	literal
31002712	on	309006000	m60_00_00_00	literal
31002720	on	309001600	m16_00_00_00	literal
31002720	on	309003100	m31_00_00_00	literal
31002720	on	309006000	m60_00_00_00	literal
31002724	on	309001600	m16_00_00_00	literal
31002724	on	309003100	m31_00_00_00	literal
31002724	on	309006000	m60_00_00_00	literal
31002725	on	309001600	m16_00_00_00	literal
31002725	on	309003100	m31_00_00_00	literal
31002725	on	309006000	m60_00_00_00	literal
31002726	on	309001600	m16_00_00_00	literal
31002726	on	309003100	m31_00_00_00	literal
31002726	on	309006000	m60_00_00_00	literal
31002727	on	309001600	m16_00_00_00	literal
31002727	on	309003100	m31_00_00_00	literal
31002727	on	309006000	m60_00_00_00	literal
31002730	on	309001600	m16_00_00_00	literal
31002730	on	309003100	m31_00_00_00	literal
31002730	on	309006000	m60_00_00_00	literal
31009205	on	309001600	m16_00_00_00	literal
31009205	on	309003100	m31_00_00_00	literal
31009205	on	309006000	m60_00_00_00	literal
31009206	on	309001600	m16_00_00_00	literal
31009206	on	309003100	m31_00_00_00	literal
31009206	on	309006000	m60_00_00_00	literal
31009207	off	309001600	m16_00_00_00	literal
31009207	off	309003100	m31_00_00_00	literal
31009207	off	309006000	m60_00_00_00	literal
31009208	on	309001600	m16_00_00_00	literal
31009208	on	309003100	m31_00_00_00	literal
31009208	on	309006000	m60_00_00_00	literal
31009210	on	309001600	m16_00_00_00	literal
31009210	on	309003100	m31_00_00_00	literal
31009210	on	309006000	m60_00_00_00	literal
31009211	on	309001600	m16_00_00_00	literal
31009211	on	309003100	m31_00_00_00	literal
31009211	on	309006000	m60_00_00_00	literal
31009212	on	309001600	m16_00_00_00	literal
31009212	on	309003100	m31_00_00_00	literal
31009212	on	309006000	m60_00_00_00	literal
31009213	on	309001600	m16_00_00_00	literal
31009213	on	309003100	m31_00_00_00	literal
31009213	on	309006000	m60_00_00_00	literal
31009214	on	309001600	m16_00_00_00	literal
31009214	on	309003100	m31_00_00_00	literal
31009214	on	309006000	m60_00_00_00	literal
31009217	on	309001600	m16_00_00_00	literal
31009217	on	309003100	m31_00_00_00	literal
31009217	on	309006000	m60_00_00_00	literal
31009218	on	309001600	m16_00_00_00	conditional
31009218	on	309003100	m31_00_00_00	conditional
31009218	on	309006000	m60_00_00_00	conditional
31009225	off	309001600	m16_00_00_00	literal
31009225	off	309003100	m31_00_00_00	literal
31009225	off	309006000	m60_00_00_00	literal
31009225	on	309001600	m16_00_00_00	literal
31009225	on	309003100	m31_00_00_00	literal
31009225	on	309006000	m60_00_00_00	literal
31009226	off	309001600	m16_00_00_00	literal
31009226	off	309003100	m31_00_00_00	literal
31009226	off	309006000	m60_00_00_00	literal
31009226	on	309001600	m16_00_00_00	literal
31009226	on	309003100	m31_00_00_00	literal
31009226	on	309006000	m60_00_00_00	literal
31009228	on	309001600	m16_00_00_00	literal
31009228	on	309003100	m31_00_00_00	literal
31009228	on	309006000	m60_00_00_00	literal
31009229	on	309001600	m16_00_00_00	literal
31009229	on	309003100	m31_00_00_00	literal
31009229	on	309006000	m60_00_00_00	literal
31009230	on	309001600	m16_00_00_00	literal
31009230	on	309003100	m31_00_00_00	literal
31009230	on	309006000	m60_00_00_00	literal
31009231	on	309001600	m16_00_00_00	literal
31009231	on	309003100	m31_00_00_00	literal
31009231	on	309006000	m60_00_00_00	literal
31009234	on	309001600	m16_00_00_00	literal
31009234	on	309003100	m31_00_00_00	literal
31009234	on	309006000	m60_00_00_00	literal
31009235	on	309001600	m16_00_00_00	literal
31009235	on	309003100	m31_00_00_00	literal
31009235	on	309006000	m60_00_00_00	literal
31009236	on	309001600	m16_00_00_00	literal
31009236	on	309003100	m31_00_00_00	literal
31009236	on	309006000	m60_00_00_00	literal
31009237	on	309001600	m16_00_00_00	literal
31009237	on	309003100	m31_00_00_00	literal
31009237	on	309006000	m60_00_00_00	literal
31009238	on	309001600	m16_00_00_00	literal
31009238	on	309003100	m31_00_00_00	literal
31009238	on	309006000	m60_00_00_00	literal
31009240	on	309001600	m16_00_00_00	literal
31009240	on	309003100	m31_00_00_00	literal
31009240	on	309006000	m60_00_00_00	literal
31009241	on	309001600	m16_00_00_00	literal
31009241	on	309003100	m31_00_00_00	literal
31009241	on	309006000	m60_00_00_00	literal
31009242	on	309001600	m16_00_00_00	literal
31009242	on	309003100	m31_00_00_00	literal
31009242	on	309006000	m60_00_00_00	literal
31009243	off	309001600	m16_00_00_00	literal
31009243	off	309003100	m31_00_00_00	literal
31009243	off	309006000	m60_00_00_00	literal
31009243	on	309001600	m16_00_00_00	literal
31009243	on	309003100	m31_00_00_00	literal
31009243	on	309006000	m60_00_00_00	literal
31009244	off	309001600	m16_00_00_00	literal
31009244	off	309003100	m31_00_00_00	literal
31009244	off	309006000	m60_00_00_00	literal
31009244	on	309001600	m16_00_00_00	literal
31009244	on	309003100	m31_00_00_00	literal
31009244	on	309006000	m60_00_00_00	literal
31009245	off	309001600	m16_00_00_00	literal
31009245	off	309003100	m31_00_00_00	literal
31009245	off	309006000	m60_00_00_00	literal
31009245	on	309001600	m16_00_00_00	literal
31009245	on	309003100	m31_00_00_00	literal
31009245	on	309006000	m60_00_00_00	literal
31009246	off	309001600	m16_00_00_00	literal
31009246	off	309003100	m31_00_00_00	literal
31009246	off	309006000	m60_00_00_00	literal
31009246	on	309001600	m16_00_00_00	literal
31009246	on	309003100	m31_00_00_00	literal
31009246	on	309006000	m60_00_00_00	literal
31009255	on	309001600	m16_00_00_00	literal
31009255	on	309003100	m31_00_00_00	literal
31009255	on	309006000	m60_00_00_00	literal
31009256	on	309001600	m16_00_00_00	literal
31009256	on	309003100	m31_00_00_00	literal
31009256	on	309006000	m60_00_00_00	literal
31009257	on	309001600	m16_00_00_00	literal
31009257	on	309003100	m31_00_00_00	literal
31009257	on	309006000	m60_00_00_00	literal
31009258	on	309001600	m16_00_00_00	literal
31009258	on	309003100	m31_00_00_00	literal
31009258	on	309006000	m60_00_00_00	literal
31009266	off	309001600	m16_00_00_00	literal
31009266	off	309003100	m31_00_00_00	literal
31009266	off	309006000	m60_00_00_00	literal
31009267	on	309001600	m16_00_00_00	literal
31009267	on	309003100	m31_00_00_00	literal
31009267	on	309006000	m60_00_00_00	literal
31009275	on	309001600	m16_00_00_00	literal
31009275	on	309003100	m31_00_00_00	literal
31009275	on	309006000	m60_00_00_00	literal
31152700	on	223001100	m11_00_00_00	literal
31152700	on	223001105	m11_05_00_00	literal
31152700	on	223003115	m31_15_00_00	literal
31152700	on	223006000	m60_00_00_00	literal
31159202	on	223001100	m11_00_00_00	literal
31159202	on	223001105	m11_05_00_00	literal
31159202	on	223001400	m14_00_00_00	literal
31159202	on	223003115	m31_15_00_00	literal
31159202	on	223006000	m60_00_00_00	literal
31159205	on	223001100	m11_00_00_00	literal
31159205	on	223001105	m11_05_00_00	literal
31159205	on	223001400	m14_00_00_00	literal
31159205	on	223003115	m31_15_00_00	literal
31159205	on	223006000	m60_00_00_00	literal
31159206	on	223001100	m11_00_00_00	literal
31159206	on	223001105	m11_05_00_00	literal
31159206	on	223001400	m14_00_00_00	literal
31159206	on	223003115	m31_15_00_00	literal
31159206	on	223006000	m60_00_00_00	literal
32009203	off	220001300	m13_00_00_00	literal
32009203	off	220003207	m32_07_00_00	literal
32009203	off	220006000	m60_00_00_00	literal
32009203	off	220016000	m60_00_00_00	literal
32009203	off	220026000	m60_00_00_00	literal
32009205	on	220001300	m13_00_00_00	literal
32009205	on	220003207	m32_07_00_00	literal
32009205	on	220006000	m60_00_00_00	literal
32009205	on	220016000	m60_00_00_00	literal
32009205	on	220026000	m60_00_00_00	literal
32009206	on	220001300	m13_00_00_00	literal
32009206	on	220003207	m32_07_00_00	literal
32009206	on	220006000	m60_00_00_00	literal
32009206	on	220016000	m60_00_00_00	literal
32009206	on	220026000	m60_00_00_00	literal
35000701	on	310003500	m35_00_00_00	literal
35000701	on	310006000	m60_00_00_00	literal
35002700	on	310003500	m35_00_00_00	arg
35002700	on	310006000	m60_00_00_00	arg
35002701	on	310003500	m35_00_00_00	arg
35002701	on	310006000	m60_00_00_00	arg
35002705	off	310003500	m35_00_00_00	literal
35002705	off	310006000	m60_00_00_00	literal
35002705	on	310003500	m35_00_00_00	literal
35002705	on	310006000	m60_00_00_00	literal
35002708	off	310003500	m35_00_00_00	literal
35002708	off	310006000	m60_00_00_00	literal
35002708	on	310003500	m35_00_00_00	literal
35002708	on	310006000	m60_00_00_00	literal
35002710	off	800001100	m11_00_00_00	literal
35002710	off	800003500	m35_00_00_00	literal
35002710	off	800006000	m60_00_00_00	literal
35002710	on	800001100	m11_00_00_00	literal
35002710	on	800003500	m35_00_00_00	literal
35002710	on	800006000	m60_00_00_00	literal
35002721	other	323003500	m35_00_00_00	rawsense-1
35002722	other	323003500	m35_00_00_00	rawsense-1
35002723	on	323003500	m35_00_00_00	literal
35002724	on	323003500	m35_00_00_00	arg
35002725	on	323003500	m35_00_00_00	literal
35002726	other	323003500	m35_00_00_00	rawsense2
35002727	on	323006000	m60_00_00_00	arg
35002732	on	000003000	m00_00_00_00	literal
35002733	on	000003000	m00_00_00_00	literal
35009202	on	310003500	m35_00_00_00	arg
35009202	on	310006000	m60_00_00_00	arg
35009205	on	310003500	m35_00_00_00	arg
35009205	on	310006000	m60_00_00_00	arg
35009206	on	310003500	m35_00_00_00	arg
35009206	on	310006000	m60_00_00_00	arg
35009208	on	310003500	m35_00_00_00	arg
35009208	on	310006000	m60_00_00_00	arg
35009209	on	310003500	m35_00_00_00	arg
35009209	on	310006000	m60_00_00_00	arg
35009210	off	310003500	m35_00_00_00	literal
35009210	off	310006000	m60_00_00_00	literal
35009210	on	310003500	m35_00_00_00	literal
35009210	on	310006000	m60_00_00_00	literal
35009254	on	800001100	m11_00_00_00	literal
35009254	on	800003500	m35_00_00_00	literal
35009254	on	800006000	m60_00_00_00	literal
35009255	on	800001100	m11_00_00_00	literal
35009255	on	800003500	m35_00_00_00	literal
35009255	on	800006000	m60_00_00_00	literal
35009256	on	800001100	m11_00_00_00	literal
35009256	on	800003500	m35_00_00_00	literal
35009256	on	800006000	m60_00_00_00	literal
35009257	on	800001100	m11_00_00_00	literal
35009257	on	800003500	m35_00_00_00	literal
35009257	on	800006000	m60_00_00_00	literal
35009270	on	800001100	m11_00_00_00	literal
35009270	on	800003500	m35_00_00_00	literal
35009270	on	800006000	m60_00_00_00	literal
35009303	on	323003500	m35_00_00_00	literal
35009306	on	323003500	m35_00_00_00	literal
35009307	on	323003500	m35_00_00_00	literal
35009308	on	323003500	m35_00_00_00	literal
35009316	on	323006000	m60_00_00_00	literal
35009325	on	323003500	m35_00_00_00	literal
35009326	on	323003500	m35_00_00_00	literal
35009327	on	323003500	m35_00_00_00	literal
35009328	on	323003500	m35_00_00_00	literal
35009329	on	323003500	m35_00_00_00	literal
35009330	on	323003500	m35_00_00_00	literal
35009334	on	323003500	m35_00_00_00	literal
35009338	on	323003500	m35_00_00_00	arg
35009350	off	000001000	m00_00_00_00	literal
35009350	on	000001000	m00_00_00_00	literal
35009351	on	000003000	m00_00_00_00	arg
35009352	off	000001000	m00_00_00_00	literal
35009352	on	000001000	m00_00_00_00	literal
35009353	on	000003000	m00_00_00_00	arg
35009355	off	000001000	m00_00_00_00	literal
35009355	on	000001000	m00_00_00_00	literal
35009356	on	000003000	m00_00_00_00	arg
35009357	on	000003000	m00_00_00_00	arg
35009358	off	000001000	m00_00_00_00	literal
35009358	on	000001000	m00_00_00_00	literal
35009359	on	000003000	m00_00_00_00	arg
35009360	on	000003000	m00_00_00_00	literal
41009205	on	450004100	m41_00_00_00	arg
41029205	on	450004102	m41_02_00_00	arg
42009205	on	450004200	m42_00_00_00	arg
42029205	on	450004202	m42_02_00_00	arg
1034429205	on	334001000	m10_00_00_00	literal
1034429205	on	334001110	m11_10_00_00	literal
1034429205	on	334006000	m60_00_00_00	literal
1034429209	on	334001000	m10_00_00_00	literal
1034429209	on	334001110	m11_10_00_00	literal
1034429209	on	334006000	m60_00_00_00	literal
1034492700	on	224006000	m60_00_00_00	arg
1034492701	on	224006000	m60_00_00_00	arg
1034492702	on	224006000	m60_00_00_00	literal
1034492703	off	224006000	m60_00_00_00	literal
1034492703	on	224006000	m60_00_00_00	literal
1034499202	on	224006000	m60_00_00_00	arg
1034499204	on	224006000	m60_00_00_00	arg
1034499205	on	224006000	m60_00_00_00	arg
1034499206	on	224006000	m60_00_00_00	arg
1034499207	on	224006000	m60_00_00_00	arg
1034499208	on	224006000	m60_00_00_00	literal
1034499208	on	224206000	m60_00_00_00	literal
1034499209	on	224006000	m60_00_00_00	literal
1034499210	on	224006000	m60_00_00_00	arg
1034499211	on	224006000	m60_00_00_00	arg
1034499212	on	224006000	m60_00_00_00	arg
1034499213	off	224006000	m60_00_00_00	literal
1034499213	on	224006000	m60_00_00_00	conditional
1034499214	off	224006000	m60_00_00_00	literal
1034499214	on	224006000	m60_00_00_00	conditional
1034499215	off	224006000	m60_00_00_00	literal
1034499215	on	224006000	m60_00_00_00	conditional
1034499216	off	224006000	m60_00_00_00	literal
1034499216	on	224006000	m60_00_00_00	conditional
1034499220	on	224006000	m60_00_00_00	arg
1034499221	off	224006000	m60_00_00_00	literal
1034499221	on	224006000	m60_00_00_00	literal
1034499222	on	224006000	m60_00_00_00	arg
1034499223	on	224006000	m60_00_00_00	arg
1034499224	on	224006000	m60_00_00_00	literal
1034499225	off	224006000	m60_00_00_00	literal
1034499225	on	224006000	m60_00_00_00	conditional
1034499226	off	224006000	m60_00_00_00	literal
1034499226	on	224006000	m60_00_00_00	conditional
1034499227	off	224006000	m60_00_00_00	literal
1034499227	on	224006000	m60_00_00_00	conditional
1034499228	off	224006000	m60_00_00_00	literal
1034499228	on	224006000	m60_00_00_00	literal
1034499229	off	224006000	m60_00_00_00	literal
1034499229	on	224006000	m60_00_00_00	literal
1034499230	on	224006000	m60_00_00_00	literal
1034499231	off	224006000	m60_00_00_00	literal
1034499231	on	224006000	m60_00_00_00	literal
1034499232	on	224006000	m60_00_00_00	arg
1034499233	on	224006000	m60_00_00_00	arg
1034499234	off	224006000	m60_00_00_00	literal
1034499234	on	224006000	m60_00_00_00	conditional
1034499235	off	224006000	m60_00_00_00	literal
1034499235	on	224006000	m60_00_00_00	conditional
1034499238	on	224006000	m60_00_00_00	arg
1034499239	on	224006000	m60_00_00_00	arg
1034499240	on	224006000	m60_00_00_00	arg
1034499241	on	224006000	m60_00_00_00	arg
1034499242	on	224006000	m60_00_00_00	arg
1034499243	on	224006000	m60_00_00_00	arg
1034499244	off	224006000	m60_00_00_00	literal
1034499244	on	224006000	m60_00_00_00	literal
1034499245	off	224006000	m60_00_00_00	literal
1034499245	on	224006000	m60_00_00_00	literal
1034499246	off	224006000	m60_00_00_00	literal
1034499246	on	224006000	m60_00_00_00	literal
1034499247	off	224006000	m60_00_00_00	literal
1034499247	on	224006000	m60_00_00_00	literal
1034499248	off	224006000	m60_00_00_00	literal
1034499248	on	224006000	m60_00_00_00	literal
1034499249	off	224006000	m60_00_00_00	literal
1034499249	on	224006000	m60_00_00_00	literal
1034502720	on	307006000	m60_00_00_00	arg
1034502721	on	307006000	m60_00_00_00	arg
1034502722	off	307006000	m60_00_00_00	literal
1034502722	on	307006000	m60_00_00_00	literal
