ap_id,flag,flag_source,category,item_id,item_name,region,crafting_material,filler,synthetic,in_matt_set
7001759,12017760,map_lot,goods,10105,Smithing Stone [6],region_12,0,1,0,1
7001760,12017770,map_lot,goods,2130,Celestial Dew,region_12,0,0,0,1
7001761,12017780,map_lot,goods,10166,Somber Smithing Stone [7],region_12,0,1,0,1
7001762,12017790,map_lot,goods,2130,Celestial Dew,region_12,0,0,0,1
7001763,12017800,map_lot,goods,10103,Smithing Stone [4],region_12,0,0,0,1
7001764,12017810,map_lot,goods,10104,Smithing Stone [5],region_12,0,1,0,1
7001765,12017820,map_lot,goods,2909,Golden Rune [10],region_12,0,1,0,1
7001766,12017830,map_lot,goods,10104,Smithing Stone [5],region_12,0,1,0,1
7001767,12017840,map_lot,goods,1750,Fan Daggers,region_12,0,0,0,1
7001768,12017850,map_lot,goods,2909,Golden Rune [10],region_12,0,1,0,1
7001769,12017860,map_lot,goods,10106,Smithing Stone [7],region_12,0,1,0,1
7001770,12017870,map_lot,goods,10105,Smithing Stone [6],region_12,0,1,0,1
7001771,12017880,map_lot,goods,10167,Somber Smithing Stone [8],region_12,0,0,0,1
7001772,12017890,map_lot,goods,10166,Somber Smithing Stone [7],region_12,0,1,0,1
7001773,12017900,map_lot,weapon,7070000,Wing of Astel,region_12,0,0,0,1
7001774,12017910,map_lot,goods,10919,Great Ghost Glovewort,region_12,0,0,0,1
7001775,12017920,map_lot,weapon,1080000,Scorpion's Stinger,region_12,0,0,0,1
7001776,12017930,map_lot,weapon,2000400,Fire Longsword,region_12,0,0,0,0
7001777,12017940,map_lot,goods,10166,Somber Smithing Stone [7],region_12,0,1,0,1
7001778,12017950,map_lot,goods,10918,Ghost Glovewort [9],region_12,0,0,0,1
7001779,12017960,map_lot,accessory,1140,Moon of Nokstella,region_12,0,0,0,1
7001780,12017965,enemy_lot,goods,8185,Larval Tear,region_12,0,0,0,1
7001781,12017970,map_lot,weapon,32220000,Ant's Skull Plate,region_12,0,0,0,1
7001782,12017975,enemy_lot,goods,8185,Larval Tear,region_12,0,0,0,1
7001783,12017980,map_lot,goods,8964,Ghost-Glovewort Picker's Bell Bearing [2],region_12,0,0,0,1
7001784,12017985,enemy_lot,goods,8185,Larval Tear,region_12,0,0,0,1
7001785,12017990,map_lot,goods,206000,Nightmaiden & Swordstress Puppets,region_12,0,0,0,1
7001786,12017992,enemy_lot,accessory,1171,Immunizing Horn Charm +1,region_12,0,0,0,1
7001787,12017995,map_lot,goods,10166,Somber Smithing Stone [7],region_12,0,1,0,1
7001788,12017997,map_lot,goods,10010,Golden Seed,region_12,0,1,0,1
7001789,12017999,enemy_lot,weapon,3070000,Alabaster Lord's Sword,region_12,0,0,0,1
7001790,12027000,map_lot,accessory,1200,Mottled Necklace,region_12,0,0,0,1
7001791,12027030,map_lot,goods,20691,Arteria Leaf,region_12,1,0,0,1
7001792,12027040,map_lot,goods,10010,Golden Seed,region_12,0,1,0,1
7001793,12027050,map_lot,accessory,1220,Marika's Scarseal,region_12,0,0,0,1
7001794,12027070,map_lot,weapon,3000600,Lightning Bastard Sword,region_12,0,0,0,0
7001795,12027080,map_lot,goods,8159,Fingerslayer Blade,region_12,0,0,0,1
7001796,12027090,map_lot,goods,3000,Ancestral Infant's Head,region_12,0,0,0,1
7001797,12027100,map_lot,goods,15130,Crab Eggs,region_12,1,0,0,1
7001798,12027110,map_lot,goods,15010,Beast Liver,region_12,1,0,0,1
7001799,12027120,map_lot,goods,2902,Golden Rune [3],region_12,0,1,0,1
7001800,12027140,map_lot,weapon,31320000,Inverted Hawk Heater Shield,region_12,0,0,0,1
7001801,12027150,map_lot,goods,10161,Somber Smithing Stone [2],region_12,0,0,0,1
7001802,12027160,map_lot,goods,15040,Old Fang,region_12,1,0,0,1
7001803,12027170,map_lot,goods,2901,Golden Rune [2],region_12,0,1,0,1
7001804,12027180,map_lot,goods,1690,Shield Grease,region_12,0,0,0,1
7001805,12027190,map_lot,goods,2902,Golden Rune [3],region_12,0,1,0,1
7001806,12027200,map_lot,goods,1140,Dappled Cured Meat,region_12,0,0,0,1
7001807,12027210,map_lot,goods,10161,Somber Smithing Stone [2],region_12,0,0,0,1
7001808,12027220,map_lot,goods,10102,Smithing Stone [3],region_12,0,0,0,1
7001809,12027230,map_lot,goods,10101,Smithing Stone [2],region_12,0,1,0,1
7001810,12027240,map_lot,weapon,50100000,Dwelling Arrow,region_12,0,0,0,1
7001811,12027250,map_lot,goods,1200,Gold-Pickled Fowl Foot,region_12,0,0,0,1
7001812,12027260,map_lot,goods,2903,Golden Rune [4],region_12,0,1,0,1
7001813,12027270,map_lot,goods,2903,Golden Rune [4],region_12,0,1,0,1
7001814,12027280,map_lot,goods,150,Furlcalling Finger Remedy,region_12,0,0,0,1
7001815,12027290,map_lot,goods,2903,Golden Rune [4],region_12,0,1,0,1
7001816,12027300,map_lot,goods,10103,Smithing Stone [4],region_12,0,0,0,1
7001817,12027310,map_lot,goods,15341,Hefty Beast Bone,region_12,1,0,0,1
7001818,12027320,map_lot,goods,2905,Golden Rune [6],region_12,0,1,0,1
7001819,12027330,map_lot,goods,2902,Golden Rune [3],region_12,0,1,0,1
7001820,12027340,map_lot,goods,15000,Sliver of Meat,region_12,1,0,0,1
7001821,12027350,map_lot,goods,10102,Smithing Stone [3],region_12,0,0,0,1
7001822,12027360,map_lot,goods,1200,Gold-Pickled Fowl Foot,region_12,0,0,0,1
7001823,12027370,map_lot,goods,2903,Golden Rune [4],region_12,0,1,0,1
7001824,12027380,map_lot,weapon,50100000,Dwelling Arrow,region_12,0,0,0,1
7001825,12027390,map_lot,goods,8000,Stonesword Key,region_12,0,1,0,1
7001826,12027400,map_lot,goods,2903,Golden Rune [4],region_12,0,1,0,1
7001827,12027410,map_lot,goods,10101,Smithing Stone [2],region_12,0,1,0,1
7001828,12027420,map_lot,weapon,41020000,Horn Bow,region_12,0,0,0,1
7001829,12027430,map_lot,goods,2903,Golden Rune [4],region_12,0,1,0,1
7001830,12027435,map_lot,weapon,32030000,Crucible Hornshield,region_12,0,0,0,1
7001831,12027440,map_lot,goods,15000,Sliver of Meat,region_12,1,0,0,1
7001832,12027445,map_lot,goods,10165,Somber Smithing Stone [6],region_12,0,0,0,1
7001833,12027450,map_lot,goods,8000,Stonesword Key,region_12,0,1,0,1
7001834,12027460,map_lot,goods,190,Rune Arc,region_12,0,1,0,1
7001835,12027470,map_lot,accessory,1180,Clarifying Horn Charm,region_12,0,0,0,1
7001836,12027480,map_lot,goods,15020,Lump of Flesh,region_12,1,0,0,1
7001837,12027490,map_lot,accessory,1181,Clarifying Horn Charm +1,region_12,0,0,0,1
7001838,12027500,map_lot,goods,2903,Golden Rune [4],region_12,0,1,0,1
7001839,12027510,map_lot,weapon,50100000,Dwelling Arrow,region_12,0,0,0,1
7001840,12027520,map_lot,goods,20800,Nascent Butterfly,region_12,1,0,0,1
7001841,12027530,map_lot,goods,20830,Gold-Tinged Excrement,region_12,1,0,0,1
7001842,12027540,map_lot,goods,1160,Fireproof Dried Liver,region_12,0,0,0,1
7001843,12027550,map_lot,goods,2903,Golden Rune [4],region_12,0,1,0,1
7001844,12027560,map_lot,protector,301000,Shining Horned Headband,region_12,0,0,0,0
7001845,12027570,map_lot,goods,15040,Old Fang,region_12,1,0,0,1
7001846,12027580,map_lot,goods,2904,Golden Rune [5],region_12,0,1,0,0
7001847,12027590,map_lot,goods,1730,Kukri,region_12,0,0,0,1
7001848,12027600,map_lot,goods,15341,Hefty Beast Bone,region_12,1,0,0,1
7001849,12027610,map_lot,goods,10104,Smithing Stone [5],region_12,0,1,0,1
7001850,12027620,map_lot,accessory,1201,Mottled Necklace +1,region_12,0,0,0,1
7001851,12027630,map_lot,goods,15040,Old Fang,region_12,1,0,0,1
7001852,12027640,map_lot,goods,15341,Hefty Beast Bone,region_12,1,0,0,1
7001853,12027650,map_lot,goods,10103,Smithing Stone [4],region_12,0,0,0,1
7001854,12027660,map_lot,goods,15030,Beast Blood,region_12,1,0,0,1
7001855,12027670,map_lot,goods,15030,Beast Blood,region_12,1,0,0,1
7001856,12027680,map_lot,goods,10164,Somber Smithing Stone [5],region_12,0,0,0,1
7001857,12027690,map_lot,goods,2911,Golden Rune [12],region_12,0,0,0,1
7001858,12027700,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001859,12027710,map_lot,goods,10104,Smithing Stone [5],region_12,0,1,0,1
7001860,12027720,map_lot,goods,10101,Smithing Stone [2],region_12,0,1,0,1
7001861,12027730,map_lot,goods,2130,Celestial Dew,region_12,0,0,0,1
7001862,12027740,map_lot,goods,10104,Smithing Stone [5],region_12,0,1,0,1
7001863,12027750,map_lot,goods,8000,Stonesword Key,region_12,0,1,0,1
7001864,12027760,map_lot,goods,20825,Silver Tear Husk,region_12,1,0,0,1
7001865,12027770,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001866,12027780,map_lot,goods,2912,Golden Rune [13],region_12,0,0,0,1
7001867,12027790,map_lot,goods,2906,Golden Rune [7],region_12,0,0,0,1
7001868,12027800,map_lot,goods,10104,Smithing Stone [5],region_12,0,1,0,1
7001869,12027810,map_lot,goods,2905,Golden Rune [6],region_12,0,1,0,1
7001870,12027820,map_lot,goods,190,Rune Arc,region_12,0,1,0,1
7001871,12027830,map_lot,goods,10103,Smithing Stone [4],region_12,0,0,0,1
7001872,12027840,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001873,12027850,map_lot,goods,950,Rejuvenating Boluses,region_12,0,0,0,1
7001874,12027860,map_lot,goods,190,Rune Arc,region_12,0,1,0,1
7001875,12027870,map_lot,goods,2130,Celestial Dew,region_12,0,0,0,1
7001876,12027880,map_lot,goods,207000,Mimic Tear Ashes,region_12,0,0,0,1
7001877,12027890,map_lot,goods,2906,Golden Rune [7],region_12,0,0,0,1
7001878,12027900,map_lot,goods,10102,Smithing Stone [3],region_12,0,0,0,1
7001879,12027910,map_lot,weapon,11120000,Nox Flowing Hammer,region_12,0,0,0,1
7001880,12027920,map_lot,goods,2130,Celestial Dew,region_12,0,0,0,1
7001881,12027930,map_lot,goods,2906,Golden Rune [7],region_12,0,0,0,1
7001882,12027940,map_lot,goods,2100,Soft Cotton,region_12,0,0,0,1
7001883,12027950,map_lot,goods,10164,Somber Smithing Stone [5],region_12,0,0,0,1
7001884,12027960,map_lot,goods,1480,Dragonwound Grease,region_12,0,0,0,1
7001885,12027970,map_lot,goods,15120,Slumbering Egg,region_12,1,0,0,1
7001886,12027980,map_lot,goods,2906,Golden Rune [7],region_12,0,0,0,1
7001887,12027985,enemy_lot,goods,8185,Larval Tear,region_12,0,0,0,1
7001888,12027990,map_lot,goods,2906,Golden Rune [7],region_12,0,0,0,1
7001889,12027995,enemy_lot,protector,301000,Shining Horned Headband,region_12,0,0,0,1
7001890,12037010,map_lot,goods,8000,Stonesword Key,region_12,0,1,0,1
7001891,12037020,map_lot,goods,20852,Formic Rock,region_12,1,0,0,1
7001892,12037030,map_lot,goods,2904,Golden Rune [5],region_12,0,1,0,1
7001893,12037040,map_lot,goods,2907,Golden Rune [8],region_12,0,0,0,1
7001894,12037050,map_lot,weapon,50090000,Golden Arrow,region_12,0,0,0,1
7001895,12037060,map_lot,goods,10105,Smithing Stone [6],region_12,0,1,0,1
7001896,12037070,map_lot,goods,1430,Holy Grease,region_12,0,0,0,1
7001897,12037080,map_lot,goods,6720,[Incantation] Elden Stars,region_12,0,0,0,1
7001898,12037090,map_lot,goods,10103,Smithing Stone [4],region_12,0,0,0,1
7001899,12037100,map_lot,goods,2904,Golden Rune [5],region_12,0,1,0,1
7001900,12037110,map_lot,goods,2905,Golden Rune [6],region_12,0,1,0,1
7001901,12037120,map_lot,goods,3310,Warming Stone,region_12,0,0,0,1
7001902,12037130,map_lot,goods,10103,Smithing Stone [4],region_12,0,0,0,1
7001903,12037140,map_lot,gem,22000,Ash of War: Vacuum Slice,region_12,0,0,0,1
7001904,12037150,map_lot,goods,1480,Dragonwound Grease,region_12,0,0,0,1
7001905,12037160,map_lot,goods,15341,Hefty Beast Bone,region_12,1,0,0,1
7001906,12037170,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,1
7001907,12037180,map_lot,weapon,33180000,Prince of Death's Staff,region_12,0,0,0,1
7001908,12037190,map_lot,goods,10105,Smithing Stone [6],region_12,0,1,0,1
7001909,12037200,map_lot,goods,2904,Golden Rune [5],region_12,0,1,0,1
7001910,12037210,map_lot,goods,2907,Golden Rune [8],region_12,0,0,0,1
7001911,12037220,map_lot,goods,20800,Nascent Butterfly,region_12,1,0,0,1
7001912,12037230,map_lot,goods,10166,Somber Smithing Stone [7],region_12,0,1,0,1
7001913,12037240,map_lot,goods,10166,Somber Smithing Stone [7],region_12,0,1,0,1
7001914,12037250,map_lot,goods,10166,Somber Smithing Stone [7],region_12,0,1,0,1
7001915,12037260,map_lot,goods,1750,Fan Daggers,region_12,0,0,0,1
7001916,12037270,map_lot,goods,10165,Somber Smithing Stone [6],region_12,0,0,0,1
7001917,12037280,map_lot,goods,2907,Golden Rune [8],region_12,0,0,0,1
7001918,12037290,map_lot,goods,2907,Golden Rune [8],region_12,0,0,0,1
7001919,12037300,map_lot,protector,571000,Crucible Tree Helm,region_12,0,0,0,1
7001920,12037310,map_lot,goods,10105,Smithing Stone [6],region_12,0,1,0,1
7001921,12037320,map_lot,goods,2907,Golden Rune [8],region_12,0,0,0,1
7001922,12037330,map_lot,goods,10166,Somber Smithing Stone [7],region_12,0,1,0,1
7001923,12037340,map_lot,goods,20691,Arteria Leaf,region_12,1,0,0,1
7001924,12037350,map_lot,goods,10106,Smithing Stone [7],region_12,0,1,0,1
7001925,12037360,map_lot,weapon,53010000,Lightning Greatbolt,region_12,0,0,0,1
7001926,12037370,map_lot,goods,2907,Golden Rune [8],region_12,0,0,0,1
7001927,12037380,map_lot,goods,10105,Smithing Stone [6],region_12,0,1,0,1
7001928,12037390,map_lot,goods,2907,Golden Rune [8],region_12,0,0,0,1
7001929,12037400,map_lot,goods,960,Clarifying Boluses,region_12,0,0,0,1
7001930,12037410,map_lot,goods,10103,Smithing Stone [4],region_12,0,0,0,1
7001931,12037420,map_lot,goods,15100,Human Bone Shard,region_12,1,0,0,1
7001932,12037430,map_lot,goods,2907,Golden Rune [8],region_12,0,0,0,1
7001933,12037440,map_lot,goods,2908,Golden Rune [9],region_12,0,0,0,1
7001934,12037450,map_lot,goods,10103,Smithing Stone [4],region_12,0,0,0,1
7001935,12037460,map_lot,goods,20800,Nascent Butterfly,region_12,1,0,0,1
7001936,12037470,map_lot,goods,2907,Golden Rune [8],region_12,0,0,0,1
7001937,12037480,map_lot,goods,10104,Smithing Stone [5],region_12,0,1,0,1
7001938,12037490,map_lot,goods,10104,Smithing Stone [5],region_12,0,1,0,1
7001939,12037500,map_lot,goods,10105,Smithing Stone [6],region_12,0,1,0,1
7001940,12037510,map_lot,goods,190,Rune Arc,region_12,0,1,0,1
7001941,12037520,map_lot,goods,254000,Mausoleum Soldier Ashes,region_12,0,0,0,1
7001942,12037530,map_lot,goods,10166,Somber Smithing Stone [7],region_12,0,1,0,1
7001943,12037540,map_lot,goods,2907,Golden Rune [8],region_12,0,0,0,1
7001944,12037550,map_lot,goods,10165,Somber Smithing Stone [6],region_12,0,0,0,1
7001945,12037560,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001946,12037570,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001947,12037580,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001948,12037590,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001949,12037800,map_lot,goods,2913,Numen's Rune,region_12,0,0,0,1
7001950,12037810,map_lot,goods,2913,Numen's Rune,region_12,0,0,0,1
7001951,12037820,map_lot,goods,2913,Numen's Rune,region_12,0,0,0,1
7001952,12037830,map_lot,goods,2913,Numen's Rune,region_12,0,0,0,1
7001953,12037840,map_lot,goods,2913,Numen's Rune,region_12,0,0,0,1
7001954,12037850,map_lot,goods,2913,Numen's Rune,region_12,0,0,0,1
7001955,12037900,map_lot,weapon,3000600,Lightning Bastard Sword,region_12,0,0,0,0
7001956,12037910,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001957,12037950,map_lot,weapon,17020000,Siluria's Tree,region_12,0,0,0,1
7001958,12037960,map_lot,weapon,23070000,Staff of the Avatar,region_12,0,0,0,1
7001959,12037990,enemy_lot,accessory,1191,Prince of Death's Cyst,region_12,0,0,0,1
7001960,12057010,map_lot,goods,10010,Golden Seed,region_12,0,1,0,1
7001961,12057020,map_lot,goods,2910,Golden Rune [11],region_12,0,0,0,1
7001962,12057030,map_lot,goods,10105,Smithing Stone [6],region_12,0,1,0,1
7001963,12057040,map_lot,goods,20723,Bloodrose,region_12,1,0,0,1
7001964,12057060,map_lot,goods,2917,Hero's Rune [4],region_12,0,0,0,1
7001965,12057070,map_lot,goods,10107,Smithing Stone [8],region_12,0,0,0,1
7001966,12057080,map_lot,goods,2916,Hero's Rune [3],region_12,0,0,0,1
7001967,12057090,map_lot,goods,20831,Blood-Tainted Excrement,region_12,1,0,0,1
7001968,12057100,map_lot,goods,10200,Somber Smithing Stone [9],region_12,0,0,0,1
7001969,12057110,map_lot,goods,7210,[Incantation] Swarm of Flies,region_12,0,0,0,1
7001970,12057120,map_lot,goods,1540,Drawstring Blood Grease,region_12,0,0,0,1
7001971,12057130,map_lot,goods,20831,Blood-Tainted Excrement,region_12,1,0,0,1
7001972,12057140,map_lot,goods,2911,Golden Rune [12],region_12,0,0,0,1
7001973,12057150,map_lot,goods,10106,Smithing Stone [7],region_12,0,1,0,1
7001974,12057160,map_lot,goods,2911,Golden Rune [12],region_12,0,0,0,1
7001975,12057170,map_lot,goods,20753,Sacramental Bud,region_12,1,0,0,1
7001976,12057180,map_lot,goods,20800,Nascent Butterfly,region_12,1,0,0,1
7001977,12057190,map_lot,goods,190,Rune Arc,region_12,0,1,0,1
7001978,12057200,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001979,12057210,map_lot,goods,2912,Golden Rune [13],region_12,0,0,0,1
7001980,12057220,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001981,12057230,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001982,12057240,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001983,12057250,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001984,12057260,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001985,12057270,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001986,12057280,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001987,12057290,map_lot,goods,20723,Bloodrose,region_12,1,0,0,1
7001988,12057300,map_lot,goods,1430,Holy Grease,region_12,0,0,0,1
7001989,12057310,map_lot,goods,8000,Stonesword Key,region_12,0,1,0,1
7001990,12057320,map_lot,goods,10105,Smithing Stone [6],region_12,0,1,0,1
7001991,12057330,map_lot,goods,20691,Arteria Leaf,region_12,1,0,0,1
7001992,12057340,map_lot,goods,2912,Golden Rune [13],region_12,0,0,0,1
7001993,12057350,map_lot,goods,960,Clarifying Boluses,region_12,0,0,0,1
7001994,12057360,map_lot,goods,1490,Rot Grease,region_12,0,0,0,1
7001995,12057370,map_lot,accessory,4042,Haligdrake Talisman +2,region_12,0,0,0,1
7001996,12057380,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001997,12057390,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001998,12057400,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7001999,12057410,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002000,12057420,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002001,12057430,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002002,12057440,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002003,12057450,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002004,12057460,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002005,12057470,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002006,12057480,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002007,12057490,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002008,12057500,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002009,12057510,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002010,12057520,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002011,12057530,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002012,12057540,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002013,12057550,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002014,12057560,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002015,12057570,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002016,12057580,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002017,12057590,map_lot,goods,10106,Smithing Stone [7],region_12,0,1,0,1
7002018,12057600,map_lot,goods,910,Stanching Boluses,region_12,0,0,0,1
7002019,12057610,map_lot,goods,8000,Stonesword Key,region_12,0,1,0,1
7002020,12057620,map_lot,goods,20723,Bloodrose,region_12,1,0,0,1
7002021,12057630,map_lot,weapon,2000400,Fire Longsword,region_12,0,0,0,0
7002022,12057640,map_lot,goods,10107,Smithing Stone [8],region_12,0,0,0,1
7002023,12057650,map_lot,goods,2913,Numen's Rune,region_12,0,0,0,1
7002024,12057660,map_lot,goods,3000600,,region_12,0,0,0,0
7002025,12057670,map_lot,goods,2912,Golden Rune [13],region_12,0,0,0,1
7002026,12057680,map_lot,goods,2910,Golden Rune [11],region_12,0,0,0,1
7002027,12057690,map_lot,goods,2919,Lord's Rune,region_12,0,0,0,1
7002028,12057700,map_lot,goods,10105,Smithing Stone [6],region_12,0,1,0,1
7002029,12057710,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002030,12057720,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002031,12057730,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002032,12057740,map_lot,goods,2900,Golden Rune [1],region_12,0,1,0,0
7002033,12057900,map_lot,goods,10168,Somber Ancient Dragon Smithing Stone,region_12,0,0,0,1
7002034,12057950,map_lot,protector,680000,White Mask,region_12,0,0,0,1
7002035,12077000,map_lot,goods,150,Furlcalling Finger Remedy,region_12,0,0,0,1
7002036,12077010,map_lot,goods,20810,Silver Firefly,region_12,1,0,0,1
7002037,12077020,map_lot,goods,2902,Golden Rune [3],region_12,0,1,0,1
7002038,12077030,map_lot,goods,2901,Golden Rune [2],region_12,0,1,0,1
7002039,12077040,map_lot,goods,10103,Smithing Stone [4],region_12,0,0,0,1
